id,arriveTime,executionTime,executionTimeLeft,waitTime
0,0,12,12,0
1,0,11,11,0
2,0,14,14,0
3,0,5,5,0
4,0,18,18,0
5,0,24,24,0
6,0,3,3,0
7,0,16,16,0
8,0,6,6,0
9,0,29,29,0
10,0,28,28,0
11,0,28,28,0
12,0,25,25,0
13,0,20,20,0
14,0,13,13,0
15,0,29,29,0
16,0,7,7,0
17,0,7,7,0
18,0,21,21,0
19,0,4,4,0
20,0,26,26,0
21,0,18,18,0
22,0,28,28,0
23,0,12,12,0
24,0,18,18,0
25,0,21,21,0
26,0,21,21,0
27,0,5,5,0
28,0,1,1,0
29,0,28,28,0
30,0,28,28,0
31,0,5,5,0
32,0,24,24,0
33,0,2,2,0
34,0,1,1,0
35,0,5,5,0
36,0,1,1,0
37,0,18,18,0
38,0,12,12,0
39,0,32,32,0
40,0,10,10,0
41,0,21,21,0
42,0,24,24,0
43,0,21,21,0
44,0,2,2,0
45,0,8,8,0
46,0,29,29,0
47,0,20,20,0
48,0,27,27,0
49,0,18,18,0
50,0,15,15,0
51,0,7,7,0
52,0,27,27,0
53,0,8,8,0
54,0,23,23,0
55,0,17,17,0
56,0,17,17,0
57,0,21,21,0
58,0,19,19,0
59,0,20,20,0
60,0,21,21,0
61,0,31,31,0
62,0,19,19,0
63,0,11,11,0
