id,arriveTime,executionTime,executionTimeLeft,waitTime
0,0,8,0,296
1,0,9,0,312
2,0,11,0,519
3,0,9,0,321
4,0,16,0,944
5,0,10,0,454
6,0,6,0,124
7,0,7,0,160
8,0,10,0,394
9,0,16,0,992
10,0,13,0,566
11,0,9,0,375
12,0,8,0,256
13,0,16,0,1088
14,0,8,0,224
15,0,7,0,174
16,0,15,0,884
17,0,5,0,73
18,0,15,0,854
19,0,9,0,348
20,0,6,0,136
21,0,11,0,497
22,0,1,0,0
23,0,14,0,796
24,0,14,0,726
25,0,15,0,824
26,0,15,0,839
27,0,8,0,264
28,0,14,0,712
29,0,5,0,83
30,0,8,0,304
31,0,12,0,541
32,0,8,0,216
33,0,3,0,21
34,0,9,0,330
35,0,16,0,1024
36,0,16,0,1056
37,0,8,0,232
38,0,16,0,1120
39,0,14,0,768
40,0,5,0,78
41,0,8,0,240
42,0,16,0,1072
43,0,16,0,976
44,0,16,0,1040
45,0,4,0,48
46,0,4,0,44
47,0,5,0,93
48,0,7,0,188
49,0,15,0,929
50,0,9,0,366
51,0,13,0,657
52,0,2,0,15
53,0,1,0,1
54,0,9,0,357
55,0,8,0,280
56,0,4,0,64
57,0,5,0,108
58,0,6,0,154
59,0,2,0,17
60,0,4,0,60
61,0,16,0,1008
62,0,2,0,19
63,0,2,0,5
64,0,6,0,118
65,0,5,0,68
66,0,13,0,553
67,0,2,0,7
68,0,10,0,384
69,0,4,0,36
70,0,3,0,24
71,0,9,0,339
72,0,13,0,579
73,0,11,0,475
74,0,11,0,464
75,0,14,0,698
76,0,16,0,1104
77,0,2,0,11
78,0,3,0,27
79,0,6,0,130
80,0,15,0,914
81,0,11,0,486
82,0,13,0,605
83,0,15,0,869
84,0,10,0,404
85,0,11,0,508
86,0,10,0,414
87,0,10,0,424
88,0,2,0,13
89,0,7,0,181
90,0,13,0,631
91,0,15,0,899
92,0,13,0,618
93,0,16,0,960
94,0,3,0,30
95,0,6,0,142
96,0,4,0,52
97,0,10,0,444
98,0,13,0,644
99,0,14,0,754
100,0,14,0,810
101,0,1,0,2
102,0,6,0,148
103,0,7,0,195
104,0,5,0,88
105,0,4,0,56
106,0,7,0,202
107,0,14,0,740
108,0,5,0,98
109,0,5,0,103
110,0,7,0,167
111,0,8,0,272
112,0,13,0,592
113,0,14,0,782
114,0,14,0,670
115,0,5,0,113
116,0,11,0,530
117,0,8,0,288
118,0,1,0,3
119,0,16,0,1136
120,0,10,0,434
121,0,3,0,33
122,0,4,0,40
123,0,1,0,4
124,0,8,0,248
125,0,14,0,684
126,0,7,0,209
127,0,2,0,9
