id    arriveTime   executionTime   executionTimeLeft   waitTime
0     0            22              0                   931
1     0            18              0                   690
2     0            21              0                   889
3     0            18              0                   636
4     0            18              0                   672
5     0            21              0                   805
6     0            20              0                   765
7     0            31              0                   1830
8     0            9               0                   201
9     0            11              0                   306
10    0            22              0                   1019
11    0            16              0                   467
12    0            5               0                   40
13    0            9               0                   219
14    0            12              0                   340
15    0            23              0                   1064
16    0            24              0                   1133
17    0            25              0                   1253
18    0            26              0                   1405
19    0            27              0                   1431
20    0            5               0                   25
21    0            6               0                   69
22    0            9               0                   165
23    0            17              0                   549
24    0            3               0                   6
25    0            21              0                   847
26    0            28              0                   1539
27    0            11              0                   317
28    0            2               0                   2
29    0            18              0                   600
30    0            7               0                   87
31    0            8               0                   148
32    0            27              0                   1485
33    0            19              0                   708
34    0            32              0                   2047
35    0            21              0                   910
36    0            15              0                   421
37    0            6               0                   75
38    0            32              0                   2143
39    0            9               0                   174
40    0            9               0                   183
41    0            4               0                   17
42    0            28              0                   1567
43    0            27              0                   1458
44    0            8               0                   132
45    0            10              0                   275
46    0            19              0                   746
47    0            19              0                   727
48    0            21              0                   868
49    0            1               0                   0
50    0            14              0                   365
51    0            5               0                   30
52    0            14              0                   393
53    0            13              0                   352
54    0            6               0                   45
55    0            31              0                   1923
56    0            30              0                   1739
57    0            31              0                   1985
58    0            14              0                   407
59    0            17              0                   583
60    0            9               0                   237
61    0            4               0                   21
62    0            10              0                   265
63    0            29              0                   1681
64    0            24              0                   1157
65    0            4               0                   13
66    0            8               0                   108
67    0            32              0                   2079
68    0            22              0                   953
69    0            18              0                   654
70    0            17              0                   515
71    0            31              0                   1861
72    0            29              0                   1710
73    0            9               0                   156
74    0            32              0                   2111
75    0            12              0                   328
76    0            18              0                   618
77    0            9               0                   228
78    0            11              0                   295
79    0            31              0                   1954
80    0            4               0                   9
81    0            7               0                   94
82    0            31              0                   2016
83    0            23              0                   1041
84    0            6               0                   63
85    0            26              0                   1379
86    0            6               0                   51
87    0            22              0                   997
88    0            21              0                   826
89    0            16              0                   483
90    0            16              0                   499
91    0            22              0                   975
92    0            27              0                   1512
93    0            24              0                   1181
94    0            14              0                   379
95    0            24              0                   1205
96    0            8               0                   116
97    0            23              0                   1087
98    0            25              0                   1278
99    0            26              0                   1353
100   0            20              0                   785
101   0            31              0                   1799
102   0            1               0                   1
103   0            10              0                   255
104   0            7               0                   101
105   0            6               0                   57
106   0            29              0                   1652
107   0            6               0                   81
108   0            2               0                   4
109   0            15              0                   436
110   0            8               0                   124
111   0            25              0                   1303
112   0            10              0                   285
113   0            30              0                   1769
114   0            24              0                   1229
115   0            9               0                   192
116   0            25              0                   1328
117   0            29              0                   1623
118   0            23              0                   1110
119   0            9               0                   210
120   0            5               0                   35
121   0            17              0                   566
122   0            8               0                   140
123   0            16              0                   451
124   0            31              0                   1892
125   0            9               0                   246
126   0            28              0                   1595
127   0            17              0                   532
