id,arriveTime,executionTime,executionTimeLeft,waitTime
87,2,11,11,0
81,5,8,8,0
116,7,2,2,0
109,7,2,2,0
210,10,8,8,0
6,12,8,8,0
1,12,13,13,0
121,14,3,3,0
5,18,14,14,0
7,20,14,14,0
163,21,8,8,0
194,27,4,4,0
235,31,3,3,0
4,35,8,8,0
244,39,12,12,0
34,41,8,8,0
170,44,1,1,0
64,46,1,1,0
8,48,14,14,0
123,51,7,7,0
97,54,15,15,0
143,61,6,6,0
218,61,3,3,0
57,62,5,5,0
139,66,5,5,0
175,67,16,16,0
14,67,12,12,0
251,68,2,2,0
104,71,7,7,0
171,73,11,11,0
167,75,10,10,0
179,75,16,16,0
133,76,9,9,0
79,77,9,9,0
245,79,11,11,0
137,80,9,9,0
158,81,8,8,0
118,86,13,13,0
52,91,4,4,0
168,97,5,5,0
27,99,2,2,0
56,99,6,6,0
215,103,3,3,0
18,108,5,5,0
242,109,12,12,0
185,113,5,5,0
105,113,12,12,0
119,115,10,10,0
201,117,5,5,0
207,117,5,5,0
229,119,6,6,0
136,121,16,16,0
71,121,9,9,0
41,121,6,6,0
166,121,4,4,0
227,122,4,4,0
164,124,14,14,0
128,124,12,12,0
62,126,15,15,0
108,130,6,6,0
200,134,13,13,0
149,135,4,4,0
47,139,13,13,0
233,140,1,1,0
161,140,9,9,0
32,142,7,7,0
250,147,4,4,0
177,149,6,6,0
186,151,7,7,0
184,151,7,7,0
228,153,8,8,0
183,156,14,14,0
29,158,15,15,0
15,164,6,6,0
253,166,14,14,0
93,167,16,16,0
243,169,4,4,0
113,171,2,2,0
16,174,3,3,0
54,174,13,13,0
169,174,1,1,0
80,177,15,15,0
216,177,10,10,0
91,179,12,12,0
247,180,6,6,0
78,181,12,12,0
254,183,9,9,0
144,183,9,9,0
132,185,8,8,0
159,185,16,16,0
28,185,8,8,0
145,189,15,15,0
107,192,9,9,0
176,194,7,7,0
138,195,8,8,0
188,196,14,14,0
209,196,8,8,0
131,197,10,10,0
193,198,6,6,0
152,200,14,14,0
174,200,10,10,0
187,205,5,5,0
172,206,12,12,0
130,208,16,16,0
154,209,5,5,0
70,214,14,14,0
211,215,3,3,0
115,217,14,14,0
19,220,1,1,0
66,224,5,5,0
111,226,4,4,0
94,227,14,14,0
246,230,15,15,0
181,231,8,8,0
21,232,8,8,0
180,233,11,11,0
240,236,11,11,0
83,237,10,10,0
44,239,12,12,0
160,244,16,16,0
150,251,4,4,0
76,257,10,10,0
106,261,14,14,0
84,264,7,7,0
203,265,16,16,0
75,266,6,6,0
90,269,6,6,0
10,274,10,10,0
126,277,15,15,0
30,277,2,2,0
140,288,13,13,0
25,291,2,2,0
198,292,11,11,0
120,298,16,16,0
199,299,9,9,0
146,299,1,1,0
2,301,15,15,0
165,307,3,3,0
205,308,14,14,0
33,310,8,8,0
51,310,6,6,0
237,310,14,14,0
50,311,9,9,0
162,313,4,4,0
225,313,8,8,0
26,313,14,14,0
36,316,5,5,0
49,318,15,15,0
239,319,12,12,0
122,322,1,1,0
212,326,6,6,0
238,327,15,15,0
12,329,3,3,0
38,330,5,5,0
88,334,12,12,0
20,336,7,7,0
65,337,6,6,0
68,337,6,6,0
117,338,14,14,0
191,339,1,1,0
55,339,8,8,0
42,340,16,16,0
60,343,7,7,0
156,347,7,7,0
102,347,13,13,0
95,348,6,6,0
249,349,11,11,0
182,351,3,3,0
217,353,3,3,0
37,356,8,8,0
92,359,12,12,0
221,361,14,14,0
74,362,9,9,0
77,363,6,6,0
195,365,16,16,0
252,366,14,14,0
45,367,9,9,0
234,371,16,16,0
192,372,7,7,0
31,375,10,10,0
241,375,11,11,0
63,377,15,15,0
53,378,13,13,0
151,380,2,2,0
157,382,16,16,0
69,383,15,15,0
85,383,8,8,0
23,383,15,15,0
99,384,14,14,0
9,384,10,10,0
89,387,14,14,0
46,389,16,16,0
190,390,9,9,0
208,390,8,8,0
148,392,9,9,0
124,393,6,6,0
189,393,9,9,0
197,399,2,2,0
213,400,14,14,0
35,406,12,12,0
204,408,2,2,0
135,410,16,16,0
222,413,16,16,0
103,418,8,8,0
196,419,12,12,0
226,420,12,12,0
231,421,6,6,0
142,421,16,16,0
223,422,6,6,0
147,424,16,16,0
43,428,8,8,0
141,429,5,5,0
86,431,13,13,0
72,431,15,15,0
230,431,7,7,0
67,435,10,10,0
114,436,8,8,0
39,445,12,12,0
40,445,11,11,0
101,448,6,6,0
178,451,11,11,0
127,452,14,14,0
100,453,12,12,0
220,455,6,6,0
112,456,12,12,0
173,456,12,12,0
11,457,5,5,0
206,457,16,16,0
248,461,10,10,0
224,462,3,3,0
214,463,3,3,0
219,466,10,10,0
0,468,1,1,0
22,473,4,4,0
82,476,5,5,0
134,476,12,12,0
61,480,16,16,0
96,480,3,3,0
155,482,7,7,0
48,485,6,6,0
13,486,3,3,0
232,486,10,10,0
24,488,9,9,0
73,489,7,7,0
17,492,2,2,0
125,494,5,5,0
236,494,15,15,0
3,494,16,16,0
58,499,13,13,0
110,500,1,1,0
129,501,8,8,0
98,508,8,8,0
202,510,13,13,0
59,511,14,14,0
153,511,7,7,0
255,511,2,2,0
