id    arriveTime   executionTime   executionTimeLeft   waitTime
143   0            1               1                   0
77    0            1               1                   0
184   2            1               1                   0
65    2            1               1                   0
196   2            1               1                   0
236   2            1               1                   0
134   5            1               1                   0
179   5            1               1                   0
119   5            1               1                   0
218   6            1               1                   0
150   6            1               1                   0
248   7            1               1                   0
131   8            1               1                   0
251   8            1               1                   0
106   9            1               1                   0
149   9            1               1                   0
183   10           1               1                   0
132   10           1               1                   0
14    11           1               1                   0
62    11           1               1                   0
32    12           1               1                   0
185   13           1               1                   0
156   13           1               1                   0
188   14           1               1                   0
108   14           1               1                   0
45    14           1               1                   0
68    15           1               1                   0
191   15           1               1                   0
28    15           1               1                   0
15    15           1               1                   0
245   16           1               1                   0
72    17           1               1                   0
31    17           1               1                   0
40    17           1               1                   0
255   17           1               1                   0
78    18           1               1                   0
59    18           1               1                   0
25    18           1               1                   0
158   18           1               1                   0
144   18           1               1                   0
174   19           1               1                   0
173   19           1               1                   0
115   20           1               1                   0
6     20           1               1                   0
7     20           1               1                   0
89    21           1               1                   0
225   21           1               1                   0
228   22           1               1                   0
46    22           1               1                   0
55    24           1               1                   0
167   25           1               1                   0
36    25           1               1                   0
66    25           1               1                   0
42    27           1               1                   0
51    28           1               1                   0
70    28           1               1                   0
47    28           1               1                   0
180   29           1               1                   0
215   29           1               1                   0
128   29           1               1                   0
237   30           1               1                   0
205   30           1               1                   0
123   30           1               1                   0
107   30           1               1                   0
97    31           1               1                   0
64    31           1               1                   0
155   31           1               1                   0
20    32           1               1                   0
166   32           1               1                   0
151   33           1               1                   0
122   33           1               1                   0
241   33           1               1                   0
88    34           1               1                   0
103   34           1               1                   0
92    35           1               1                   0
142   35           1               1                   0
154   36           1               1                   0
189   36           1               1                   0
125   36           1               1                   0
153   37           1               1                   0
95    38           1               1                   0
165   38           1               1                   0
209   38           1               1                   0
133   39           1               1                   0
16    39           1               1                   0
34    40           1               1                   0
163   41           1               1                   0
141   41           1               1                   0
148   41           1               1                   0
197   42           1               1                   0
169   42           1               1                   0
202   42           1               1                   0
13    43           1               1                   0
93    43           1               1                   0
30    43           1               1                   0
235   43           1               1                   0
201   44           1               1                   0
82    44           1               1                   0
223   45           1               1                   0
