id,arriveTime,executionTime,executionTimeLeft,waitTime
45,0,1,0,0
114,0,1,0,1
120,2,1,0,0
74,3,1,0,0
123,3,1,0,1
90,9,1,0,0
67,10,1,0,0
98,11,1,0,0
5,13,1,0,0
57,15,1,0,0
86,15,1,0,1
118,16,1,0,1
16,29,1,0,0
40,31,1,0,0
22,36,1,0,0
28,40,1,0,0
124,41,1,0,0
60,41,1,0,1
9,42,1,0,1
6,43,1,0,1
109,55,1,0,0
77,55,1,0,1
78,56,1,0,1
25,69,1,0,0
64,71,1,0,0
110,75,1,0,0
126,77,1,0,0
69,81,1,0,0
24,94,1,0,0
0,94,1,0,1
97,98,1,0,0
15,102,1,0,0
88,111,1,0,0
105,114,1,0,0
73,117,1,0,0
39,119,1,0,0
80,137,1,0,0
12,141,1,0,0
36,146,1,0,0
81,157,1,0,0
10,157,1,0,1
115,165,1,0,0
2,167,1,0,0
83,187,1,0,0
122,187,1,0,1
125,191,1,0,0
52,192,1,0,0
85,193,1,0,0
34,199,1,0,0
92,204,1,0,0
103,207,1,0,0
20,210,1,0,0
17,215,1,0,0
3,223,1,0,0
38,225,1,0,0
4,234,1,0,0
29,237,1,0,0
75,239,1,0,0
96,239,1,0,1
7,243,1,0,0
19,245,1,0,0
106,261,1,0,0
127,262,1,0,0
101,263,1,0,0
8,264,1,0,0
112,270,1,0,0
43,273,1,0,0
70,274,1,0,0
47,277,1,0,0
56,279,1,0,0
55,281,1,0,0
68,283,1,0,0
11,288,1,0,0
41,294,1,0,0
116,304,1,0,0
35,304,1,0,1
61,306,1,0,0
31,306,1,0,1
18,307,1,0,1
26,308,1,0,1
107,310,1,0,0
51,316,1,0,0
89,317,1,0,0
119,318,1,0,0
48,334,1,0,0
49,356,1,0,0
32,357,1,0,0
84,361,1,0,0
91,366,1,0,0
71,367,1,0,0
76,375,1,0,0
99,381,1,0,0
58,385,1,0,0
121,385,1,0,1
46,386,1,0,4
66,386,1,0,1
21,387,1,0,1
27,388,1,0,1
53,391,1,0,0
54,391,1,0,1
62,398,1,0,0
59,401,1,0,0
50,402,1,0,0
111,404,1,0,0
117,405,1,0,0
72,405,1,0,1
37,412,1,0,0
63,414,1,0,0
108,426,1,0,0
44,426,1,0,1
113,428,1,0,0
65,433,1,0,0
33,441,1,0,0
30,448,1,0,0
79,453,1,0,0
93,454,1,0,0
100,455,1,0,0
1,466,1,0,0
13,469,1,0,0
23,470,1,0,0
94,476,1,0,0
42,481,1,0,0
87,486,1,0,0
82,490,1,0,0
104,491,1,0,0
14,499,1,0,0
95,500,1,0,0
102,505,1,0,0
