id,arriveTime,executionTime,executionTimeLeft,waitTime
28,2,16,0,0
46,3,4,0,2151
73,3,6,0,2145
104,4,22,0,2122
70,4,1,0,2121
11,4,29,0,2092
78,5,32,0,2059
1,6,27,0,2031
0,6,5,0,2026
30,7,27,0,1998
67,7,4,0,1994
29,8,16,0,1977
115,8,22,0,1955
22,9,31,0,1923
122,9,17,0,1906
4,9,26,0,1880
39,9,14,0,1866
47,11,25,0,1839
41,11,10,0,1829
37,11,2,0,1827
124,12,9,0,1817
51,13,6,0,1810
49,13,5,0,1805
3,13,16,0,1789
121,15,12,0,1775
38,15,17,0,1758
57,16,14,0,1743
6,17,29,0,1
126,19,21,0,1719
100,20,19,0,1699
80,21,18,0,1680
102,22,27,0,1652
87,22,28,0,1624
40,24,25,0,1597
62,25,9,0,1587
114,26,4,0,1582
105,26,29,0,1553
56,28,4,0,1547
36,29,26,0,1520
123,31,4,0,1514
99,32,17,0,1496
113,32,22,0,1474
9,33,22,0,1451
101,35,2,0,1447
14,36,12,0,1434
119,37,8,0,1425
86,37,19,0,1406
53,38,14,0,1391
95,39,10,0,1380
64,41,26,0,1352
24,42,10,0,1341
50,43,5,0,1335
35,43,23,0,1312
116,44,31,0,1280
81,45,10,0,1269
58,45,12,0,1257
107,45,32,0,1225
54,46,25,0,1199
17,47,26,0,0
7,48,19,0,1178
108,48,14,0,1164
103,49,11,0,1152
93,49,14,0,1138
84,51,4,0,1132
92,54,29,0,1100
59,54,14,0,1086
21,56,8,0,1076
33,56,27,0,1049
26,59,16,0,1030
68,60,30,0,999
52,60,23,0,976
27,61,12,0,963
97,63,20,0,941
117,63,5,0,936
76,63,21,0,915
88,64,12,0,902
42,64,14,0,888
23,64,21,0,867
31,65,1,0,865
63,65,26,0,839
112,66,5,0,833
16,70,10,0,819
96,71,10,0,808
25,72,26,0,1
85,74,27,0,778
44,75,11,0,766
60,75,1,0,765
74,76,21,0,743
19,80,8,0,731
20,84,1,0,726
18,85,17,0,708
94,86,29,0,678
89,87,6,0,671
111,93,6,0,659
77,94,29,0,629
75,94,26,0,603
118,95,9,0,593
12,97,28,0,563
98,98,25,0,537
13,99,22,0,0
109,100,17,0,518
127,100,22,0,496
120,103,7,0,486
65,103,24,0,462
34,105,14,0,446
32,106,21,0,424
45,107,28,0,395
10,107,26,0,369
2,108,11,0,357
5,108,28,0,329
55,109,19,0,309
125,110,5,0,303
69,111,32,0,270
90,112,5,0,264
48,113,30,0,233
72,114,3,0,229
43,115,1,0,227
15,115,15,0,212
110,119,13,0,195
61,121,20,0,0
8,122,22,0,170
79,122,16,0,154
83,122,32,0,122
71,124,29,0,91
91,124,8,0,83
66,127,31,0,49
106,127,7,0,42
82,128,28,0,13
