id    arriveTime   executionTime   executionTimeLeft   waitTime
236   0            14              14                  0
134   1            24              24                  0
223   1            30              30                  0
69    1            28              28                  0
248   2            31              31                  0
15    2            9               9                   0
106   2            13              13                  0
165   3            30              30                  0
219   4            23              23                  0
109   4            9               9                   0
194   4            31              31                  0
92    5            12              12                  0
166   6            3               3                   0
199   7            16              16                  0
13    7            5               5                   0
53    7            10              10                  0
14    9            16              16                  0
201   9            13              13                  0
149   9            7               7                   0
3     9            22              22                  0
39    10           10              10                  0
54    10           15              15                  0
163   10           26              26                  0
91    11           24              24                  0
220   11           1               1                   0
227   13           27              27                  0
184   14           8               8                   0
119   14           23              23                  0
177   14           20              20                  0
212   15           30              30                  0
179   15           9               9                   0
181   15           9               9                   0
197   16           20              20                  0
252   16           19              19                  0
162   17           11              11                  0
74    18           17              17                  0
214   18           24              24                  0
42    19           30              30                  0
52    20           11              11                  0
32    21           17              17                  0
169   21           4               4                   0
161   22           19              19                  0
233   23           4               4                   0
95    24           8               8                   0
235   25           6               6                   0
122   26           29              29                  0
11    26           23              23                  0
229   26           1               1                   0
135   26           9               9                   0
157   26           6               6                   0
86    27           11              11                  0
160   28           5               5                   0
101   29           17              17                  0
180   30           29              29                  0
230   31           17              17                  0
118   31           4               4                   0
25    31           6               6                   0
255   31           13              13                  0
23    31           26              26                  0
182   31           28              28                  0
97    31           13              13                  0
237   31           30              30                  0
190   33           21              21                  0
22    34           20              20                  0
196   34           14              14                  0
112   35           21              21                  0
243   35           25              25                  0
167   35           8               8                   0
216   35           4               4                   0
145   35           15              15                  0
33    36           1               1                   0
253   36           4               4                   0
200   36           9               9                   0
81    38           14              14                  0
40    38           3               3                   0
128   38           23              23                  0
222   39           24              24                  0
164   39           32              32                  0
176   40           18              18                  0
171   40           4               4                   0
117   40           27              27                  0
115   42           22              22                  0
209   42           13              13                  0
127   43           7               7                   0
99    44           11              11                  0
48    44           24              24                  0
210   44           6               6                   0
218   45           15              15                  0
156   45           1               1                   0
221   46           5               5                   0
78    47           6               6                   0
241   47           9               9                   0
138   49           24              24                  0
68    49           4               4                   0
84    50           22              22                  0
215   50           24              24                  0
224   50           7               7                   0
151   52           4               4                   0
205   52           7               7                   0
12    52           31              31                  0
24    52           6               6                   0
242   52           29              29                  0
27    53           28              28                  0
50    54           20              20                  0
31    54           11              11                  0
93    54           12              12                  0
137   54           32              32                  0
217   54           6               6                   0
240   55           32              32                  0
80    55           19              19                  0
178   56           8               8                   0
142   56           23              23                  0
174   56           21              21                  0
2     57           14              14                  0
203   57           3               3                   0
213   58           28              28                  0
9     58           6               6                   0
148   58           6               6                   0
158   58           29              29                  0
189   58           23              23                  0
18    59           1               1                   0
204   60           27              27                  0
187   61           9               9                   0
206   61           27              27                  0
55    62           30              30                  0
102   63           32              32                  0
85    64           5               5                   0
65    64           12              12                  0
228   65           32              32                  0
111   65           2               2                   0
246   66           29              29                  0
130   67           12              12                  0
191   68           15              15                  0
47    69           26              26                  0
250   70           6               6                   0
249   71           20              20                  0
83    71           31              31                  0
150   72           5               5                   0
49    72           29              29                  0
94    73           10              10                  0
254   73           7               7                   0
152   73           27              27                  0
16    74           30              30                  0
104   74           28              28                  0
71    75           8               8                   0
114   75           32              32                  0
64    76           7               7                   0
107   76           22              22                  0
153   76           14              14                  0
132   77           18              18                  0
116   77           25              25                  0
143   78           23              23                  0
131   78           9               9                   0
211   79           25              25                  0
21    79           5               5                   0
123   79           7               7                   0
103   79           16              16                  0
183   80           14              14                  0
58    80           17              17                  0
75    81           25              25                  0
34    81           26              26                  0
51    81           23              23                  0
67    81           30              30                  0
46    81           21              21                  0
141   82           19              19                  0
0     82           27              27                  0
87    82           24              24                  0
