id,arriveTime,executionTime,executionTimeLeft,waitTime
87,2,11,0,0
81,5,8,0,2292
116,7,2,0,2288
109,7,2,0,2286
210,10,8,0,2275
6,12,8,0,2265
1,12,13,0,1
121,14,3,0,2260
5,18,14,0,2242
7,20,14,0,2226
163,21,8,0,5
194,27,4,0,2215
235,31,3,0,3
4,35,8,0,2
244,39,12,0,2191
34,41,8,0,6
170,44,1,0,1
64,46,1,0,0
8,48,14,0,2168
123,51,7,0,2158
97,54,15,0,1
143,61,6,0,2142
218,61,3,0,2139
57,62,5,0,2133
139,66,5,0,2124
175,67,16,0,2107
14,67,12,0,2095
251,68,2,0,2
104,71,7,0,1
171,73,11,0,2078
167,75,10,0,2066
179,75,16,0,2050
133,76,9,0,2040
79,77,9,0,2030
245,79,11,0,0
137,80,9,0,2018
158,81,8,0,2009
118,86,13,0,4
52,91,4,0,1995
168,97,5,0,1984
27,99,2,0,1980
56,99,6,0,7
215,103,3,0,0
18,108,5,0,1966
242,109,12,0,3
185,113,5,0,1956
105,113,12,0,1944
119,115,10,0,1932
201,117,5,0,1925
207,117,5,0,1920
229,119,6,0,1912
136,121,16,0,1894
71,121,9,0,1885
41,121,6,0,1879
166,121,4,0,1875
227,122,4,0,1870
164,124,14,0,1854
128,124,12,0,0
62,126,15,0,1837
108,130,6,0,1827
200,134,13,0,1810
149,135,4,0,1
47,139,13,0,1792
233,140,1,0,1790
161,140,9,0,0
32,142,7,0,1781
250,147,4,0,1772
177,149,6,0,0
186,151,7,0,1761
184,151,7,0,1754
228,153,8,0,2
183,156,14,0,1735
29,158,15,0,5
15,164,6,0,1721
253,166,14,0,1705
93,167,16,0,1688
243,169,4,0,1682
113,171,2,0,1678
16,174,3,0,1672
54,174,13,0,1659
169,174,1,0,1658
80,177,15,0,1640
216,177,10,0,1
91,179,12,0,1626
247,180,6,0,1619
78,181,12,0,1606
254,183,9,0,1595
144,183,9,0,1586
132,185,8,0,1576
159,185,16,0,1560
28,185,8,0,3
145,189,15,0,1541
107,192,9,0,1529
176,194,7,0,1520
138,195,8,0,1511
188,196,14,0,1496
209,196,8,0,0
131,197,10,0,1485
193,198,6,0,1478
152,200,14,0,1462
174,200,10,0,4
187,205,5,0,1452
172,206,12,0,1439
130,208,16,0,1421
154,209,5,0,1415
70,214,14,0,0
211,215,3,0,1406
115,217,14,0,1390
19,220,1,0,1386
66,224,5,0,1377
111,226,4,0,1371
94,227,14,0,1
246,230,15,0,1352
181,231,8,0,1343
21,232,8,0,1334
180,233,11,0,1322
240,236,11,0,1308
83,237,10,0,1297
44,239,12,0,3
160,244,16,0,1274
150,251,4,0,3
76,257,10,0,1
106,261,14,0,1243
84,264,7,0,1233
203,265,16,0,1216
75,266,6,0,2
90,269,6,0,1206
10,274,10,0,0
126,277,15,0,9
30,277,2,0,7
140,288,13,0,1174
25,291,2,0,1169
198,292,11,0,1157
120,298,16,0,1135
199,299,9,0,1125
146,299,1,0,1124
2,301,15,0,0
165,307,3,0,1113
205,308,14,0,1098
33,310,8,0,1088
51,310,6,0,1082
237,310,14,0,1068
50,311,9,0,1058
162,313,4,0,1052
225,313,8,0,1044
26,313,14,0,1030
36,316,5,0,0
49,318,15,0,1010
239,319,12,0,2
122,322,1,0,1005
212,326,6,0,995
238,327,15,0,979
12,329,3,0,974
38,330,5,0,3
88,334,12,0,957
20,336,7,0,948
65,337,6,0,941
68,337,6,0,935
117,338,14,0,0
191,339,1,0,932
55,339,8,0,924
42,340,16,0,907
60,343,7,0,897
156,347,7,0,886
102,347,13,0,873
95,348,6,0,866
249,349,11,0,854
182,351,3,0,1
217,353,3,0,2
37,356,8,0,2
92,359,12,0,832
221,361,14,0,816
74,362,9,0,806
77,363,6,0,799
195,365,16,0,781
252,366,14,0,0
45,367,9,0,770
234,371,16,0,750
192,372,7,0,742
31,375,10,0,729
241,375,11,0,718
63,377,15,0,701
53,378,13,0,687
151,380,2,0,0
157,382,16,0,0
69,383,15,0,667
85,383,8,0,659
23,383,15,0,644
99,384,14,0,629
9,384,10,0,619
89,387,14,0,602
46,389,16,0,584
190,390,9,0,574
208,390,8,0,566
148,392,9,0,555
124,393,6,0,548
189,393,9,0,5
197,399,2,0,540
213,400,14,0,525
35,406,12,0,1
204,408,2,0,515
135,410,16,0,497
222,413,16,0,478
103,418,8,0,465
196,419,12,0,0
226,420,12,0,451
231,421,6,0,444
142,421,16,0,428
223,422,6,0,421
147,424,16,0,403
43,428,8,0,391
141,429,5,0,385
86,431,13,0,370
72,431,15,0,355
230,431,7,0,0
67,435,10,0,341
114,436,8,0,2
39,445,12,0,319
40,445,11,0,1
101,448,6,0,310
178,451,11,0,296
127,452,14,0,281
100,453,12,0,268
220,455,6,0,260
112,456,12,0,247
173,456,12,0,235
11,457,5,0,229
206,457,16,0,0
248,461,10,0,215
224,462,3,0,211
214,463,3,0,207
219,466,10,0,194
0,468,1,0,191
22,473,4,0,0
82,476,5,0,178
134,476,12,0,1
61,480,16,0,158
96,480,3,0,155
155,482,7,0,146
48,485,6,0,137
13,486,3,0,133
232,486,10,0,123
24,488,9,0,112
73,489,7,0,0
17,492,2,0,106
125,494,5,0,99
236,494,15,0,84
3,494,16,0,2
58,499,13,0,66
110,500,1,0,64
129,501,8,0,55
98,508,8,0,40
202,510,13,0,25
59,511,14,0,10
153,511,7,0,3
255,511,2,0,1
