id,arriveTime,executionTime,executionTimeLeft,waitTime
103,0,2,0,1
104,0,1,0,0
86,0,10,0,385
50,0,16,0,948
91,2,16,0,1074
37,2,16,0,930
116,2,12,0,542
88,2,12,0,554
28,3,5,0,4
39,3,1,0,0
40,3,3,0,1
99,3,5,0,11
109,4,15,0,793
87,7,16,0,1053
62,11,9,0,281
60,12,2,0,0
38,12,6,0,10
15,12,6,0,156
111,13,13,0,645
41,14,8,0,226
121,15,1,0,4
105,16,11,0,493
25,17,15,0,825
8,17,14,0,709
48,19,12,0,513
112,19,14,0,679
97,20,2,0,0
59,22,13,0,597
29,22,16,0,1006
123,24,13,0,647
118,25,10,0,340
9,26,5,0,2
94,26,14,0,658
55,27,6,0,23
72,30,8,0,202
113,31,2,0,7
106,31,15,0,856
125,31,15,0,781
43,31,1,0,2
0,32,1,0,2
126,32,4,0,8
2,32,4,0,14
110,32,2,0,4
54,34,1,0,1
73,37,15,0,865
101,39,12,0,529
67,40,7,0,169
127,42,2,0,2
100,43,13,0,537
89,44,9,0,212
84,46,14,0,666
63,47,12,0,473
51,48,14,0,720
77,49,8,0,175
46,50,6,0,106
19,51,1,0,5
66,55,15,0,817
80,56,5,0,1
18,57,9,0,226
117,57,5,0,5
71,58,10,0,297
76,58,16,0,906
17,60,9,0,241
22,61,14,0,693
30,63,4,0,10
95,65,3,0,3
96,65,1,0,2
24,67,13,0,578
81,67,5,0,10
4,69,2,0,2
79,71,10,0,304
12,74,11,0,424
45,76,7,0,119
26,76,7,0,126
27,76,5,0,6
58,77,5,0,10
56,78,9,0,250
83,79,10,0,326
70,79,10,0,336
85,80,16,0,932
23,80,10,0,345
7,80,10,0,315
74,82,9,0,255
75,84,10,0,351
90,84,5,0,56
61,85,10,0,360
44,86,14,0,654
57,89,10,0,366
98,89,4,0,9
47,90,3,0,2
82,93,9,0,253
78,94,3,0,1
119,95,8,0,153
93,96,5,0,49
53,96,4,0,7
69,97,8,0,119
21,99,1,0,3
65,102,5,0,28
68,102,16,0,894
33,102,16,0,942
92,103,7,0,71
102,103,4,0,9
49,103,11,0,362
107,106,13,0,487
108,106,2,0,1
52,108,6,0,42
20,108,9,0,157
5,109,13,0,523
122,109,3,0,0
114,109,15,0,808
31,109,13,0,497
3,112,9,0,162
42,114,11,0,373
13,114,15,0,743
115,115,4,0,1
32,116,5,0,19
124,116,7,0,65
6,116,11,0,360
14,117,4,0,5
34,118,9,0,192
16,118,16,0,862
1,118,9,0,201
11,120,2,0,0
10,120,4,0,6
35,120,7,0,68
36,122,6,0,40
120,124,15,0,658
64,128,15,0,699
