id,arriveTime,executionTime,executionTimeLeft,waitTime
0,0,1,0,255
1,0,1,0,254
2,0,1,0,253
3,0,1,0,252
4,0,1,0,251
5,0,1,0,250
6,0,1,0,249
7,0,1,0,248
8,0,1,0,247
9,0,1,0,246
10,0,1,0,245
11,0,1,0,244
12,0,1,0,243
13,0,1,0,242
14,0,1,0,241
15,0,1,0,240
16,0,1,0,239
17,0,1,0,238
18,0,1,0,237
19,0,1,0,236
20,0,1,0,235
21,0,1,0,234
22,0,1,0,233
23,0,1,0,232
24,0,1,0,231
25,0,1,0,230
26,0,1,0,229
27,0,1,0,228
28,0,1,0,227
29,0,1,0,226
30,0,1,0,225
31,0,1,0,224
32,0,1,0,223
33,0,1,0,222
34,0,1,0,221
35,0,1,0,220
36,0,1,0,219
37,0,1,0,218
38,0,1,0,217
39,0,1,0,216
40,0,1,0,215
41,0,1,0,214
42,0,1,0,213
43,0,1,0,212
44,0,1,0,211
45,0,1,0,210
46,0,1,0,209
47,0,1,0,208
48,0,1,0,207
49,0,1,0,206
50,0,1,0,205
51,0,1,0,204
52,0,1,0,203
53,0,1,0,202
54,0,1,0,201
55,0,1,0,200
56,0,1,0,199
57,0,1,0,198
58,0,1,0,197
59,0,1,0,196
60,0,1,0,195
61,0,1,0,194
62,0,1,0,193
63,0,1,0,192
64,0,1,0,191
65,0,1,0,190
66,0,1,0,189
67,0,1,0,188
68,0,1,0,187
69,0,1,0,186
70,0,1,0,185
71,0,1,0,184
72,0,1,0,183
73,0,1,0,182
74,0,1,0,181
75,0,1,0,180
76,0,1,0,179
77,0,1,0,178
78,0,1,0,177
79,0,1,0,176
80,0,1,0,175
81,0,1,0,174
82,0,1,0,173
83,0,1,0,172
84,0,1,0,171
85,0,1,0,170
86,0,1,0,169
87,0,1,0,168
88,0,1,0,167
89,0,1,0,166
90,0,1,0,165
91,0,1,0,164
92,0,1,0,163
93,0,1,0,162
94,0,1,0,161
95,0,1,0,160
96,0,1,0,159
97,0,1,0,158
98,0,1,0,157
99,0,1,0,156
100,0,1,0,155
101,0,1,0,154
102,0,1,0,153
103,0,1,0,152
104,0,1,0,151
105,0,1,0,150
106,0,1,0,149
107,0,1,0,148
108,0,1,0,147
109,0,1,0,146
110,0,1,0,145
111,0,1,0,144
112,0,1,0,143
113,0,1,0,142
114,0,1,0,141
115,0,1,0,140
116,0,1,0,139
117,0,1,0,138
118,0,1,0,137
119,0,1,0,136
120,0,1,0,135
121,0,1,0,134
122,0,1,0,133
123,0,1,0,132
124,0,1,0,131
125,0,1,0,130
126,0,1,0,129
127,0,1,0,128
128,0,1,0,127
129,0,1,0,126
130,0,1,0,125
131,0,1,0,124
132,0,1,0,123
133,0,1,0,122
134,0,1,0,121
135,0,1,0,120
136,0,1,0,119
137,0,1,0,118
138,0,1,0,117
139,0,1,0,116
140,0,1,0,115
141,0,1,0,114
142,0,1,0,113
143,0,1,0,112
144,0,1,0,111
145,0,1,0,110
146,0,1,0,109
147,0,1,0,108
148,0,1,0,107
149,0,1,0,106
150,0,1,0,105
151,0,1,0,104
152,0,1,0,103
153,0,1,0,102
154,0,1,0,101
155,0,1,0,100
156,0,1,0,99
157,0,1,0,98
158,0,1,0,97
159,0,1,0,96
160,0,1,0,95
161,0,1,0,94
162,0,1,0,93
163,0,1,0,92
164,0,1,0,91
165,0,1,0,90
166,0,1,0,89
167,0,1,0,88
168,0,1,0,87
169,0,1,0,86
170,0,1,0,85
171,0,1,0,84
172,0,1,0,83
173,0,1,0,82
174,0,1,0,81
175,0,1,0,80
176,0,1,0,79
177,0,1,0,78
178,0,1,0,77
179,0,1,0,76
180,0,1,0,75
181,0,1,0,74
182,0,1,0,73
183,0,1,0,72
184,0,1,0,71
185,0,1,0,70
186,0,1,0,69
187,0,1,0,68
188,0,1,0,67
189,0,1,0,66
190,0,1,0,65
191,0,1,0,64
192,0,1,0,63
193,0,1,0,62
194,0,1,0,61
195,0,1,0,60
196,0,1,0,59
197,0,1,0,58
198,0,1,0,57
199,0,1,0,56
200,0,1,0,55
201,0,1,0,54
202,0,1,0,53
203,0,1,0,52
204,0,1,0,51
205,0,1,0,50
206,0,1,0,49
207,0,1,0,48
208,0,1,0,47
209,0,1,0,46
210,0,1,0,45
211,0,1,0,44
212,0,1,0,43
213,0,1,0,42
214,0,1,0,41
215,0,1,0,40
216,0,1,0,39
217,0,1,0,38
218,0,1,0,37
219,0,1,0,36
220,0,1,0,35
221,0,1,0,34
222,0,1,0,33
223,0,1,0,32
224,0,1,0,31
225,0,1,0,30
226,0,1,0,29
227,0,1,0,28
228,0,1,0,27
229,0,1,0,26
230,0,1,0,25
231,0,1,0,24
232,0,1,0,23
233,0,1,0,22
234,0,1,0,21
235,0,1,0,20
236,0,1,0,19
237,0,1,0,18
238,0,1,0,17
239,0,1,0,16
240,0,1,0,15
241,0,1,0,14
242,0,1,0,13
243,0,1,0,12
244,0,1,0,11
245,0,1,0,10
246,0,1,0,9
247,0,1,0,8
248,0,1,0,7
249,0,1,0,6
250,0,1,0,5
251,0,1,0,4
252,0,1,0,3
253,0,1,0,2
254,0,1,0,1
255,0,1,0,0
