id    arriveTime   executionTime   executionTimeLeft   waitTime
85    0            1               0                   0
13    2            1               0                   29
94    2            1               0                   1
33    2            1               0                   0
113   4            1               0                   0
51    5            1               0                   1
89    5            1               0                   0
91    7            1               0                   0
109   8            1               0                   22
116   8            1               0                   21
103   8            1               0                   0
80    9            1               0                   4
4     9            1               0                   1
10    9            1               0                   0
62    11           1               0                   0
26    12           1               0                   0
54    14           1               0                   6
49    14           1               0                   5
68    14           1               0                   0
115   15           1               0                   1
22    15           1               0                   0
88    17           1               0                   1
123   17           1               0                   0
48    21           1               0                   6
82    21           1               0                   1
98    21           1               0                   0
2     23           1               0                   0
119   24           1               0                   0
11    25           1               0                   0
8     26           1               0                   0
44    28           1               0                   0
18    32           1               0                   0
58    38           1               0                   0
30    39           1               0                   0
43    40           1               0                   0
37    41           1               0                   3
100   41           1               0                   2
104   41           1               0                   1
57    41           1               0                   0
124   45           1               0                   0
5     47           1               0                   87
40    47           1               0                   86
53    47           1               0                   0
114   48           1               0                   84
90    48           1               0                   83
47    48           1               0                   12
70    48           1               0                   0
67    49           1               0                   0
21    50           1               0                   0
63    51           1               0                   1
16    51           1               0                   0
71    53           1               0                   3
46    53           1               0                   1
31    53           1               0                   0
60    55           1               0                   0
120   57           1               0                   1
87    57           1               0                   0
92    59           1               0                   0
72    61           1               0                   3
97    61           1               0                   0
6     62           1               0                   0
86    63           1               0                   0
122   65           1               0                   59
99    65           1               0                   58
17    65           1               0                   0
73    66           1               0                   1
61    66           1               0                   0
56    68           1               0                   0
127   69           1               0                   6
34    69           1               0                   0
9     70           1               0                   4
105   70           1               0                   0
52    71           1               0                   0
102   72           1               0                   0
83    73           1               0                   0
118   76           1               0                   0
1     77           1               0                   14
15    77           1               0                   1
41    77           1               0                   0
101   79           1               0                   6
38    79           1               0                   0
117   80           1               0                   2
3     80           1               0                   0
74    81           1               0                   0
78    83           1               0                   1
29    83           1               0                   0
55    86           1               0                   0
66    87           1               0                   1
32    87           1               0                   0
24    89           1               0                   0
112   90           1               0                   0
108   92           1               0                   30
7     92           1               0                   29
79    92           1               0                   0
50    93           1               0                   25
25    93           1               0                   7
81    93           1               0                   0
95    94           1               0                   4
36    94           1               0                   0
111   95           1               0                   0
20    96           1               0                   0
106   97           1               0                   0
69    99           1               0                   0
27    101          1               0                   3
12    101          1               0                   0
107   102          1               0                   0
96    103          1               0                   0
23    105          1               0                   8
126   105          1               0                   0
65    106          1               0                   2
84    106          1               0                   0
77    107          1               0                   0
59    109          1               0                   2
125   109          1               0                   1
14    109          1               0                   0
42    112          1               0                   0
75    114          1               0                   1
28    114          1               0                   0
110   116          1               0                   0
19    117          1               0                   0
93    119          1               0                   0
39    120          1               0                   0
45    125          1               0                   5
64    125          1               0                   0
121   126          1               0                   0
0     127          1               0                   0
35    128          1               0                   1
76    128          1               0                   0
