id,arriveTime,executionTime,executionTimeLeft,waitTime
20,5,9,0,0
31,7,18,0,904
33,8,25,0,878
52,11,13,0,862
17,12,26,0,835
9,14,3,0,0
8,17,32,0,0
30,18,6,0,823
46,18,29,0,794
5,22,10,0,780
42,23,18,0,761
18,24,21,0,739
7,28,30,0,705
19,29,23,0,681
53,33,19,0,658
62,33,27,0,631
11,34,12,0,618
25,34,10,0,608
41,35,1,0,606
34,36,15,0,590
45,38,4,0,584
57,47,2,0,573
48,49,2,0,0
23,50,6,0,564
14,51,5,0,0
47,52,7,0,555
55,52,4,0,551
10,54,10,0,539
60,56,17,0,0
43,60,1,0,532
54,62,6,0,524
21,63,11,0,512
15,65,9,0,501
28,68,31,0,467
26,69,7,0,4
51,74,30,0,431
56,75,16,0,414
36,76,16,0,397
16,78,31,0,2
3,81,11,0,381
32,84,24,0,354
35,85,3,0,350
63,85,17,0,333
40,92,21,0,305
29,92,2,0,303
50,93,4,0,298
39,95,27,0,269
49,95,20,0,249
58,95,7,0,242
59,102,30,0,205
1,103,1,0,203
61,104,2,0,200
22,106,29,0,169
2,106,24,0,5
0,112,11,0,152
44,113,1,0,150
38,114,20,0,129
27,117,19,0,107
12,117,20,0,87
13,118,28,0,58
6,121,6,0,49
24,123,15,0,32
4,124,1,0,30
37,125,19,0,10
