id    arriveTime   executionTime   executionTimeLeft   waitTime
103   0            5               0                   0
125   1            6               0                   2127
237   1            9               0                   2118
173   1            16              0                   2102
127   1            8               0                   2094
208   2            14              0                   2079
201   3            13              0                   2065
55    3            13              0                   2052
101   4            9               0                   2042
79    4            1               0                   2041
145   4            16              0                   2025
135   5            4               0                   2020
122   5            3               0                   2017
166   5            9               0                   2008
186   5            12              0                   0
169   6            12              0                   1995
143   6            3               0                   1992
91    7            9               0                   1982
114   7            7               0                   1975
236   7            2               0                   1973
140   8            1               0                   1971
31    8            12              0                   1959
21    8            8               0                   1951
246   9            14              0                   1936
23    9            11              0                   1925
124   9            8               0                   1917
197   9            16              0                   1901
108   10           16              0                   1884
116   11           9               0                   1874
138   11           14              0                   1860
141   12           14              0                   1845
191   12           13              0                   1832
249   13           1               0                   1830
98    13           8               0                   1822
170   13           4               0                   1818
220   13           14              0                   1804
93    13           5               0                   1799
222   13           15              0                   1784
42    14           10              0                   1773
87    14           10              0                   1763
6     14           7               0                   1756
227   15           6               0                   1749
212   15           8               0                   1741
128   15           8               0                   1733
82    15           7               0                   1726
35    15           4               0                   1722
117   15           2               0                   1720
230   16           14              0                   1705
83    17           16              0                   0
62    18           3               0                   1700
48    19           11              0                   1688
238   19           6               0                   1682
51    20           14              0                   1667
210   22           14              0                   1651
176   22           7               0                   1644
4     22           12              0                   1632
77    23           12              0                   1619
56    23           4               0                   1615
196   23           14              0                   1601
70    23           2               0                   1599
190   24           7               0                   1591
216   24           16              0                   1575
157   24           9               0                   1566
11    25           15              0                   1550
161   25           9               0                   1541
28    26           1               0                   1539
39    26           4               0                   1535
243   27           12              0                   1522
119   27           2               0                   1520
1     27           16              0                   1504
58    27           8               0                   1496
144   27           10              0                   1486
7     27           15              0                   1471
187   28           15              0                   1455
136   29           3               0                   1451
12    29           16              0                   1435
84    29           3               0                   1432
207   30           14              0                   1417
66    30           11              0                   1406
69    31           15              0                   1390
198   31           3               0                   1387
29    31           6               0                   1381
233   32           4               0                   1376
109   33           4               0                   1371
126   33           12              0                   0
54    34           13              0                   1357
150   34           4               0                   1353
105   35           4               0                   1348
215   36           6               0                   1341
203   37           14              0                   1326
218   37           15              0                   1311
49    38           3               0                   1307
14    38           8               0                   1299
168   38           7               0                   1292
8     38           8               0                   1284
177   39           7               0                   1276
43    39           4               0                   1272
228   39           16              0                   1256
165   39           10              0                   1246
160   39           8               0                   1238
52    41           14              0                   1222
60    42           14              0                   1207
167   42           11              0                   1196
159   43           3               0                   1192
96    44           13              0                   1178
22    45           1               0                   0
148   46           14              0                   1162
221   46           4               0                   0
3     47           2               0                   1159
68    49           11              0                   1146
179   49           14              0                   1
223   51           1               0                   1143
92    51           4               0                   1139
38    52           10              0                   1128
9     52           7               0                   1121
217   53           14              0                   1106
89    54           10              0                   1095
132   55           8               0                   1086
229   55           15              0                   1071
156   56           12              0                   1058
152   56           10              0                   1048
80    56           14              0                   1034
142   57           4               0                   1029
85    58           9               0                   1019
175   58           1               0                   1018
182   59           15              0                   1002
57    59           3               0                   999
147   59           6               0                   993
115   59           3               0                   990
74    60           10              0                   979
47    60           13              0                   966
94    61           6               0                   959
232   62           7               0                   951
178   63           2               0                   1
67    65           11              0                   937
130   65           5               0                   1
107   68           11              0                   923
213   68           1               0                   922
248   68           4               0                   918
194   69           1               0                   916
239   69           14              0                   902
32    70           13              0                   888
134   71           15              0                   872
163   71           6               0                   0
181   72           3               0                   868
5     73           3               0                   864
100   73           1               0                   863
59    74           16              0                   846
235   75           1               0                   844
53    75           12              0                   832
200   76           10              0                   821
131   76           11              0                   810
90    77           6               0                   803
88    77           15              0                   788
76    77           14              0                   0
211   79           5               0                   781
78    80           9               0                   771
111   80           4               0                   767
231   80           15              0                   752
75    81           12              0                   739
219   82           1               0                   737
26    82           6               0                   731
146   82           4               0                   727
24    84           8               0                   717
183   84           7               0                   710
81    84           10              0                   700
205   85           16              0                   683
61    87           2               0                   679
254   87           12              0                   667
123   88           5               0                   661
46    90           15              0                   644
63    91           4               0                   639
226   91           4               0                   635
252   91           13              0                   622
10    91           10              0                   0
199   92           14              0                   607
209   93           5               0                   601
164   93           7               0                   594
2     94           11              0                   582
174   95           2               0                   579
242   95           13              0                   566
250   95           16              0                   550
204   95           10              0                   540
180   96           11              0                   528
245   96           16              0                   512
244   97           12              0                   499
30    97           1               0                   498
234   97           7               0                   491
120   98           1               0                   489
95    99           16              0                   472
137   99           16              0                   456
225   100          9               0                   446
65    101          4               0                   0
18    102          2               0                   442
13    102          1               0                   441
158   102          16              0                   425
33    102          3               0                   422
214   103          7               0                   414
112   103          2               0                   412
45    103          14              0                   398
41    103          2               0                   396
64    105          11              0                   383
44    105          2               0                   381
153   105          11              0                   370
195   105          5               0                   0
206   106          8               0                   361
171   107          9               0                   351
99    107          10              0                   341
129   107          7               0                   334
155   108          4               0                   329
36    108          2               0                   327
27    108          1               0                   326
139   109          8               0                   317
241   109          3               0                   314
247   109          3               0                   311
149   110          10              0                   0
121   111          16              0                   293
50    111          1               0                   292
16    111          16              0                   276
224   111          6               0                   270
37    112          3               0                   266
72    112          5               0                   261
240   112          3               0                   258
162   113          9               0                   248
202   113          10              0                   238
110   114          14              0                   223
104   115          12              0                   210
97    116          9               0                   200
192   116          11              0                   189
154   117          6               0                   182
25    118          9               0                   172
193   119          2               0                   169
40    119          13              0                   156
86    120          2               0                   0
19    121          11              0                   143
20    122          3               0                   139
106   122          3               0                   136
151   122          8               0                   128
0     122          6               0                   0
17    123          15              0                   112
118   123          7               0                   105
102   123          16              0                   89
253   123          14              0                   75
73    123          10              0                   65
255   124          5               0                   59
133   124          6               0                   53
189   124          5               0                   48
188   124          8               0                   40
172   125          3               0                   36
185   126          6               0                   29
15    126          5               0                   24
71    126          4               0                   20
184   126          1               0                   19
34    127          2               0                   16
113   127          7               0                   9
251   128          8               0                   0
