id    arriveTime   executionTime   executionTimeLeft   waitTime
0     0            5               0                   190
1     0            5               0                   160
2     0            4               0                   132
3     0            4               0                   104
4     0            15              0                   1840
5     0            7               0                   383
6     0            5               0                   195
7     0            3               0                   53
8     0            3               0                   77
9     0            1               0                   0
10    0            11              0                   885
11    0            3               0                   59
12    0            3               0                   56
13    0            7               0                   418
14    0            9               0                   647
15    0            3               0                   65
16    0            9               0                   503
17    0            9               0                   557
18    0            15              0                   1720
19    0            11              0                   852
20    0            11              0                   907
21    0            12              0                   1129
22    0            13              0                   1395
23    0            4               0                   108
24    0            14              0                   1450
25    0            10              0                   696
26    0            1               0                   8
27    0            14              0                   1646
28    0            15              0                   1930
29    0            7               0                   320
30    0            1               0                   10
31    0            1               0                   1
32    0            14              0                   1562
33    0            1               0                   2
34    0            15              0                   1810
35    0            2               0                   41
36    0            7               0                   306
37    0            12              0                   1057
38    0            7               0                   348
39    0            16              0                   2201
40    0            7               0                   341
41    0            9               0                   602
42    0            16              0                   1993
43    0            8               0                   471
44    0            12              0                   1093
45    0            1               0                   5
46    0            13              0                   1265
47    0            9               0                   629
48    0            14              0                   1534
49    0            2               0                   35
50    0            7               0                   327
51    0            13              0                   1213
52    0            4               0                   144
53    0            1               0                   9
54    0            7               0                   362
55    0            2               0                   25
56    0            7               0                   425
57    0            10              0                   726
58    0            10              0                   756
59    0            1               0                   13
60    0            13              0                   1382
61    0            3               0                   98
62    0            12              0                   997
63    0            16              0                   2137
64    0            8               0                   463
65    0            8               0                   447
66    0            13              0                   1239
67    0            3               0                   68
68    0            9               0                   548
69    0            11              0                   786
70    0            15              0                   1915
71    0            2               0                   19
72    0            2               0                   43
73    0            10              0                   686
74    0            13              0                   1252
75    0            6               0                   239
76    0            2               0                   39
77    0            12              0                   1081
78    0            1               0                   3
79    0            4               0                   112
80    0            6               0                   275
81    0            13              0                   1356
82    0            7               0                   334
83    0            2               0                   23
84    0            7               0                   376
85    0            16              0                   1945
86    0            14              0                   1506
87    0            2               0                   37
88    0            16              0                   2121
89    0            1               0                   7
90    0            15              0                   1750
91    0            3               0                   71
92    0            12              0                   985
93    0            11              0                   841
94    0            12              0                   1021
95    0            3               0                   92
96    0            12              0                   1105
97    0            4               0                   136
98    0            4               0                   152
99    0            11              0                   918
100   0            7               0                   397
101   0            12              0                   1141
102   0            13              0                   1369
103   0            2               0                   31
104   0            14              0                   1464
105   0            12              0                   1117
106   0            11              0                   929
107   0            16              0                   2025
108   0            12              0                   1009
109   0            6               0                   269
110   0            10              0                   706
111   0            1               0                   11
112   0            16              0                   2009
113   0            1               0                   12
114   0            4               0                   156
115   0            12              0                   1189
116   0            3               0                   86
117   0            11              0                   874
118   0            10              0                   746
119   0            1               0                   14
120   0            16              0                   1977
121   0            7               0                   432
122   0            2               0                   51
123   0            8               0                   487
124   0            5               0                   175
125   0            5               0                   210
126   0            3               0                   101
127   0            5               0                   165
128   0            7               0                   355
129   0            9               0                   539
130   0            7               0                   299
131   0            14              0                   1492
132   0            4               0                   128
133   0            16              0                   2217
134   0            15              0                   1900
135   0            6               0                   221
136   0            8               0                   479
137   0            11              0                   819
138   0            9               0                   530
139   0            13              0                   1226
140   0            16              0                   1961
141   0            2               0                   17
142   0            15              0                   1705
143   0            11              0                   863
144   0            6               0                   245
145   0            11              0                   830
146   0            9               0                   575
147   0            1               0                   4
148   0            9               0                   566
149   0            11              0                   940
150   0            8               0                   455
151   0            10              0                   736
152   0            13              0                   1304
153   0            6               0                   251
154   0            6               0                   233
155   0            7               0                   313
156   0            4               0                   124
157   0            9               0                   521
158   0            15              0                   1780
159   0            12              0                   973
160   0            15              0                   1885
161   0            10              0                   676
162   0            12              0                   1045
163   0            9               0                   512
164   0            4               0                   120
165   0            14              0                   1604
166   0            3               0                   80
167   0            14              0                   1408
168   0            12              0                   1153
169   0            4               0                   116
170   0            14              0                   1618
171   0            14              0                   1478
172   0            1               0                   6
173   0            7               0                   369
174   0            10              0                   766
175   0            6               0                   281
176   0            15              0                   1825
177   0            15              0                   1675
178   0            16              0                   2169
179   0            3               0                   62
180   0            6               0                   257
181   0            9               0                   593
182   0            15              0                   1690
183   0            6               0                   227
184   0            13              0                   1330
185   0            6               0                   263
186   0            13              0                   1278
187   0            9               0                   584
188   0            15              0                   1795
189   0            14              0                   1632
190   0            2               0                   27
191   0            14              0                   1422
192   0            4               0                   140
193   0            9               0                   620
194   0            6               0                   287
195   0            9               0                   611
196   0            11              0                   808
197   0            4               0                   148
198   0            5               0                   185
199   0            3               0                   83
200   0            2               0                   45
201   0            5               0                   180
202   0            14              0                   1590
203   0            2               0                   29
204   0            6               0                   215
205   0            11              0                   951
206   0            3               0                   74
207   0            7               0                   390
208   0            6               0                   293
209   0            2               0                   33
210   0            10              0                   656
211   0            16              0                   2153
212   0            13              0                   1343
213   0            10              0                   666
214   0            10              0                   716
215   0            5               0                   170
216   0            16              0                   2185
217   0            14              0                   1436
218   0            12              0                   1033
219   0            8               0                   439
220   0            15              0                   1855
221   0            12              0                   1069
222   0            16              0                   2089
223   0            7               0                   411
224   0            7               0                   404
225   0            2               0                   47
226   0            16              0                   2105
227   0            15              0                   1765
228   0            9               0                   638
229   0            12              0                   1201
230   0            3               0                   95
231   0            11              0                   797
232   0            10              0                   776
233   0            15              0                   1870
234   0            16              0                   2057
235   0            2               0                   49
236   0            16              0                   2073
237   0            2               0                   21
238   0            14              0                   1548
239   0            11              0                   962
240   0            14              0                   1520
241   0            15              0                   1735
242   0            11              0                   896
243   0            16              0                   2041
244   0            12              0                   1177
245   0            8               0                   495
246   0            15              0                   1660
247   0            13              0                   1317
248   0            5               0                   200
249   0            1               0                   15
250   0            1               0                   16
251   0            5               0                   205
252   0            13              0                   1291
253   0            12              0                   1165
254   0            14              0                   1576
255   0            3               0                   89
