id    arriveTime   executionTime   executionTimeLeft   waitTime
103   0            5               0                   0
125   1            6               0                   266
237   1            9               0                   694
173   1            16              0                   1957
127   1            8               0                   458
208   2            14              0                   1437
201   3            13              0                   1284
55    3            13              0                   1232
101   4            9               0                   619
79    4            1               0                   1
145   4            16              0                   1842
135   5            4               0                   16
122   5            3               0                   1
166   5            9               0                   591
186   5            12              0                   1070
169   6            12              0                   1021
143   6            3               0                   7
91    7            9               0                   634
114   7            7               0                   402
236   7            2               0                   3
140   8            1               0                   1
31    8            12              0                   1031
21    8            8               0                   443
246   9            14              0                   1402
23    9            11              0                   941
124   9            8               0                   490
197   9            16              0                   2045
108   10           16              0                   1884
116   11           9               0                   594
138   11           14              0                   1386
141   12           14              0                   1315
191   12           13              0                   1236
249   13           1               0                   0
98    13           8               0                   558
170   13           4               0                   162
220   13           14              0                   1300
93    13           5               0                   211
222   13           15              0                   1742
42    14           10              0                   719
87    14           10              0                   739
6     14           7               0                   374
227   15           6               0                   270
212   15           8               0                   468
128   15           8               0                   476
82    15           7               0                   352
35    15           4               0                   168
117   15           2               0                   1
230   16           14              0                   1325
83    17           16              0                   2005
62    18           3               0                   0
48    19           11              0                   964
238   19           6               0                   272
51    20           14              0                   1349
210   22           14              0                   1431
176   22           7               0                   338
4     22           12              0                   1077
77    23           12              0                   1100
56    23           4               0                   168
196   23           14              0                   1570
70    23           2               0                   2
190   24           7               0                   378
216   24           16              0                   1886
157   24           9               0                   608
11    25           15              0                   1775
161   25           9               0                   634
28    26           1               0                   1
39    26           4               0                   169
243   27           12              0                   1108
119   27           2               0                   1
1     27           16              0                   2011
58    27           8               0                   552
144   27           10              0                   826
7     27           15              0                   1608
187   28           15              0                   1637
136   29           3               0                   4
12    29           16              0                   1961
84    29           3               0                   1
207   30           14              0                   1353
66    30           11              0                   986
69    31           15              0                   1739
198   31           3               0                   5
29    31           6               0                   272
233   32           4               0                   10
109   33           4               0                   138
126   33           12              0                   1054
54    34           13              0                   1240
150   34           4               0                   19
105   35           4               0                   46
215   36           6               0                   213
203   37           14              0                   1528
218   37           15              0                   1703
49    38           3               0                   1
14    38           8               0                   509
168   38           7               0                   343
8     38           8               0                   485
177   39           7               0                   300
43    39           4               0                   19
228   39           16              0                   1903
165   39           10              0                   784
160   39           8               0                   476
52    41           14              0                   1384
60    42           14              0                   1467
167   42           11              0                   919
159   43           3               0                   6
96    44           13              0                   1178
22    45           1               0                   1
148   46           14              0                   1421
221   46           4               0                   117
3     47           2               0                   0
68    49           11              0                   868
179   49           14              0                   1502
223   51           1               0                   1
92    51           4               0                   116
38    52           10              0                   741
9     52           7               0                   378
217   53           14              0                   1484
89    54           10              0                   669
132   55           8               0                   500
229   55           15              0                   1760
156   56           12              0                   1055
152   56           10              0                   657
80    56           14              0                   1299
142   57           4               0                   122
85    58           9               0                   628
175   58           1               0                   0
182   59           15              0                   1591
57    59           3               0                   3
147   59           6               0                   262
115   59           3               0                   10
74    60           10              0                   723
47    60           13              0                   1201
94    61           6               0                   254
232   62           7               0                   382
178   63           2               0                   2
67    65           11              0                   819
130   65           5               0                   174
107   68           11              0                   926
213   68           1               0                   0
248   68           4               0                   23
194   69           1               0                   0
239   69           14              0                   1552
32    70           13              0                   1230
134   71           15              0                   1624
163   71           6               0                   256
181   72           3               0                   1
5     73           3               0                   4
100   73           1               0                   0
59    74           16              0                   1804
235   75           1               0                   1
53    75           12              0                   1072
200   76           10              0                   787
131   76           11              0                   819
90    77           6               0                   256
88    77           15              0                   1648
76    77           14              0                   1446
211   79           5               0                   165
78    80           9               0                   624
111   80           4               0                   107
231   80           15              0                   1630
75    81           12              0                   1078
219   82           1               0                   0
26    82           6               0                   179
146   82           4               0                   3
24    84           8               0                   391
183   84           7               0                   332
81    84           10              0                   759
205   85           16              0                   1985
61    87           2               0                   2
254   87           12              0                   964
123   88           5               0                   111
46    90           15              0                   1695
63    91           4               0                   8
226   91           4               0                   64
252   91           13              0                   1105
10    91           10              0                   722
199   92           14              0                   1403
209   93           5               0                   121
164   93           7               0                   253
2     94           11              0                   779
174   95           2               0                   0
242   95           13              0                   1088
250   95           16              0                   2007
204   95           10              0                   668
180   96           11              0                   810
245   96           16              0                   1910
244   97           12              0                   966
30    97           1               0                   0
234   97           7               0                   277
120   98           1               0                   0
95    99           16              0                   1731
137   99           16              0                   1827
225   100          9               0                   577
65    101          4               0                   50
18    102          2               0                   2
13    102          1               0                   1
158   102          16              0                   1872
33    102          3               0                   14
214   103          7               0                   250
112   103          2               0                   3
45    103          14              0                   1378
41    103          2               0                   6
64    105          11              0                   900
44    105          2               0                   7
153   105          11              0                   834
195   105          5               0                   99
206   106          8               0                   401
171   107          9               0                   480
99    107          10              0                   666
129   107          7               0                   288
155   108          4               0                   39
36    108          2               0                   6
27    108          1               0                   0
139   109          8               0                   422
241   109          3               0                   14
247   109          3               0                   26
149   110          10              0                   693
121   111          16              0                   1975
50    111          1               0                   0
16    111          16              0                   2007
224   111          6               0                   162
37    112          3               0                   29
72    112          5               0                   107
240   112          3               0                   26
162   113          9               0                   501
202   113          10              0                   630
110   114          14              0                   1493
104   115          12              0                   1056
97    116          9               0                   552
192   116          11              0                   856
154   117          6               0                   192
25    118          9               0                   532
193   119          2               0                   0
40    119          13              0                   1090
86    120          2               0                   1
19    121          11              0                   807
20    122          3               0                   10
106   122          3               0                   7
151   122          8               0                   417
0     122          6               0                   175
17    123          15              0                   1557
118   123          7               0                   314
102   123          16              0                   1739
253   123          14              0                   1456
73    123          10              0                   710
255   124          5               0                   85
133   124          6               0                   131
189   124          5               0                   105
188   124          8               0                   343
172   125          3               0                   19
185   126          6               0                   153
15    126          5               0                   108
71    126          4               0                   33
184   126          1               0                   0
34    127          2               0                   0
113   127          7               0                   296
251   128          8               0                   435
