id    arriveTime   executionTime   executionTimeLeft   waitTime
117   9            8               8                   0
42    10           4               4                   0
14    12           14              14                  0
28    27           6               6                   0
73    29           11              11                  0
2     31           3               3                   0
3     31           6               6                   0
111   36           15              15                  0
106   37           10              10                  0
41    41           13              13                  0
98    42           12              12                  0
49    51           9               9                   0
44    52           12              12                  0
107   65           7               7                   0
7     69           15              15                  0
31    71           8               8                   0
65    78           5               5                   0
125   82           8               8                   0
29    83           14              14                  0
22    89           16              16                  0
9     91           12              12                  0
122   93           6               6                   0
32    96           8               8                   0
87    99           7               7                   0
47    104          6               6                   0
8     104          5               5                   0
19    114          7               7                   0
45    114          2               2                   0
52    116          6               6                   0
88    119          8               8                   0
61    121          4               4                   0
6     133          2               2                   0
43    136          16              16                  0
126   136          15              15                  0
127   138          9               9                   0
112   140          2               2                   0
69    145          8               8                   0
79    151          4               4                   0
18    157          2               2                   0
103   159          11              11                  0
86    162          12              12                  0
0     164          6               6                   0
110   171          10              10                  0
54    172          10              10                  0
30    174          4               4                   0
118   186          4               4                   0
91    187          4               4                   0
90    192          2               2                   0
46    195          4               4                   0
26    201          6               6                   0
60    206          3               3                   0
37    208          13              13                  0
68    212          15              15                  0
95    214          16              16                  0
109   219          8               8                   0
40    221          4               4                   0
27    227          3               3                   0
33    233          5               5                   0
48    233          9               9                   0
35    235          2               2                   0
15    236          1               1                   0
57    237          13              13                  0
62    240          3               3                   0
5     241          13              13                  0
70    250          12              12                  0
72    262          9               9                   0
21    265          15              15                  0
58    282          7               7                   0
89    286          12              12                  0
85    286          8               8                   0
17    287          4               4                   0
124   291          11              11                  0
50    294          6               6                   0
93    297          3               3                   0
63    298          12              12                  0
55    299          10              10                  0
99    300          2               2                   0
10    301          7               7                   0
66    302          1               1                   0
13    305          2               2                   0
101   309          15              15                  0
51    311          1               1                   0
120   314          9               9                   0
12    321          11              11                  0
105   326          1               1                   0
80    330          6               6                   0
104   332          15              15                  0
121   339          9               9                   0
75    339          12              12                  0
11    341          1               1                   0
123   352          8               8                   0
115   352          4               4                   0
36    362          4               4                   0
24    370          16              16                  0
96    372          6               6                   0
108   380          1               1                   0
97    389          12              12                  0
74    389          3               3                   0
64    390          8               8                   0
76    398          4               4                   0
38    403          2               2                   0
114   404          16              16                  0
25    408          2               2                   0
59    408          3               3                   0
1     410          3               3                   0
84    412          4               4                   0
39    421          13              13                  0
77    423          6               6                   0
4     429          5               5                   0
82    439          13              13                  0
119   449          12              12                  0
83    458          14              14                  0
94    459          16              16                  0
23    464          12              12                  0
53    464          12              12                  0
116   468          2               2                   0
71    470          16              16                  0
113   475          13              13                  0
78    478          6               6                   0
92    483          13              13                  0
16    486          3               3                   0
100   492          5               5                   0
20    493          15              15                  0
56    496          8               8                   0
34    501          13              13                  0
67    505          9               9                   0
102   507          8               8                   0
81    512          7               7                   0
