id    arriveTime   executionTime   executionTimeLeft   waitTime
117   9            8               0                   1016
42    10           4               0                   1012
14    12           14              0                   0
28    27           6               0                   992
73    29           11              0                   981
2     31           3               0                   978
3     31           6               0                   972
111   36           15              0                   957
106   37           10              0                   947
41    41           13              0                   934
98    42           12              0                   922
49    51           9               0                   913
44    52           12              0                   0
107   65           7               0                   894
7     69           15              0                   879
31    71           8               0                   871
65    78           5               0                   866
125   82           8               0                   858
29    83           14              0                   844
22    89           16              0                   828
9     91           12              0                   816
122   93           6               0                   810
32    96           8               0                   802
87    99           7               0                   795
47    104          6               0                   789
8     104          5               0                   0
19    114          7               0                   777
45    114          2               0                   0
52    116          6               0                   14
88    119          8               0                   4
61    121          4               0                   0
6     133          2               0                   0
43    136          16              0                   739
126   136          15              0                   724
127   138          9               0                   715
112   140          2               0                   0
69    145          8               0                   4
79    151          4               0                   0
18    157          2               0                   0
103   159          11              0                   688
86    162          12              0                   676
0     164          6               0                   0
110   171          10              0                   660
54    172          10              0                   4
30    174          4               0                   0
118   186          4               0                   10
91    187          4               0                   0
90    192          2               0                   0
46    195          4               0                   0
26    201          6               0                   626
60    206          3               0                   623
37    208          13              0                   610
68    212          15              0                   595
95    214          16              0                   579
109   219          8               0                   571
40    221          4               0                   0
27    227          3               0                   0
33    233          5               0                   559
48    233          9               0                   550
35    235          2               0                   548
15    236          1               0                   0
57    237          13              0                   534
62    240          3               0                   531
5     241          13              0                   518
70    250          12              0                   0
72    262          9               0                   497
21    265          15              0                   0
58    282          7               0                   475
89    286          12              0                   463
85    286          8               0                   455
17    287          4               0                   0
124   291          11              0                   440
50    294          6               0                   434
93    297          3               0                   431
63    298          12              0                   419
55    299          10              0                   409
99    300          2               0                   407
10    301          7               0                   400
66    302          1               0                   0
13    305          2               0                   0
101   309          15              0                   382
51    311          1               0                   0
120   314          9               0                   372
12    321          11              0                   361
105   326          1               0                   0
80    330          6               0                   354
104   332          15              0                   339
121   339          9               0                   330
75    339          12              0                   1
11    341          1               0                   0
123   352          8               0                   8
115   352          4               0                   0
36    362          4               0                   0
24    370          16              0                   285
96    372          6               0                   0
108   380          1               0                   0
97    389          12              0                   266
74    389          3               0                   263
64    390          8               0                   0
76    398          4               0                   0
38    403          2               0                   249
114   404          16              0                   233
25    408          2               0                   10
59    408          3               0                   7
1     410          3               0                   4
84    412          4               0                   0
39    421          13              0                   208
77    423          6               0                   0
4     429          5               0                   0
82    439          13              0                   184
119   449          12              0                   172
83    458          14              0                   158
94    459          16              0                   142
23    464          12              0                   130
53    464          12              0                   118
116   468          2               0                   0
71    470          16              0                   100
113   475          13              0                   87
78    478          6               0                   81
92    483          13              0                   68
16    486          3               0                   0
100   492          5               0                   60
20    493          15              0                   45
56    496          8               0                   37
34    501          13              0                   24
67    505          9               0                   15
102   507          8               0                   7
81    512          7               0                   0
