id,arriveTime,executionTime,executionTimeLeft,waitTime
103,0,2,0,1090
104,0,1,0,1089
86,0,10,0,1079
50,0,16,0,0
91,2,16,0,1061
37,2,16,0,1045
116,2,12,0,1033
88,2,12,0,1021
28,3,5,0,1015
39,3,1,0,1014
40,3,3,0,1011
99,3,5,0,1006
109,4,15,0,990
87,7,16,0,971
62,11,9,0,958
60,12,2,0,955
38,12,6,0,949
15,12,6,0,943
111,13,13,0,929
41,14,8,0,920
121,15,1,0,918
105,16,11,0,0
25,17,15,0,901
8,17,14,0,887
48,19,12,0,873
112,19,14,0,859
97,20,2,0,856
59,22,13,0,841
29,22,16,0,825
123,24,13,0,810
118,25,10,0,799
9,26,5,0,793
94,26,14,0,779
55,27,6,0,0
72,30,8,0,767
113,31,2,0,764
106,31,15,0,749
125,31,15,0,734
43,31,1,0,733
0,32,1,0,731
126,32,4,0,727
2,32,4,0,4
110,32,2,0,1
54,34,1,0,1
73,37,15,0,707
101,39,12,0,693
67,40,7,0,0
127,42,2,0,688
100,43,13,0,674
89,44,9,0,664
84,46,14,0,648
63,47,12,0,0
51,48,14,0,632
77,49,8,0,623
46,50,6,0,616
19,51,1,0,614
66,55,15,0,595
80,56,5,0,589
18,57,9,0,579
117,57,5,0,574
71,58,10,0,563
76,58,16,0,1
17,60,9,0,552
22,61,14,0,537
30,63,4,0,531
95,65,3,0,526
96,65,1,0,525
24,67,13,0,510
81,67,5,0,505
4,69,2,0,501
79,71,10,0,489
12,74,11,0,1
45,76,7,0,477
26,76,7,0,470
27,76,5,0,465
58,77,5,0,459
56,78,9,0,449
83,79,10,0,438
70,79,10,0,428
85,80,16,0,411
23,80,10,0,401
7,80,10,0,391
74,82,9,0,380
75,84,10,0,368
90,84,5,0,363
61,85,10,0,352
44,86,14,0,0
57,89,10,0,338
98,89,4,0,334
47,90,3,0,330
82,93,9,0,318
78,94,3,0,314
119,95,8,0,305
93,96,5,0,299
53,96,4,0,295
69,97,8,0,4
21,99,1,0,1
65,102,5,0,284
68,102,16,0,268
33,102,16,0,252
92,103,7,0,244
102,103,4,0,240
49,103,11,0,229
107,106,13,0,213
108,106,2,0,211
52,108,6,0,203
20,108,9,0,194
5,109,13,0,180
122,109,3,0,177
114,109,15,0,162
31,109,13,0,0
3,112,9,0,150
42,114,11,0,137
13,114,15,0,122
115,115,4,0,117
32,116,5,0,111
124,116,7,0,104
6,116,11,0,93
14,117,4,0,88
34,118,9,0,78
16,118,16,0,62
1,118,9,0,53
11,120,2,0,49
10,120,4,0,45
35,120,7,0,38
36,122,6,0,0
120,124,15,0,19
64,128,15,0,0
