id,arriveTime,executionTime,executionTimeLeft,waitTime
28,2,16,0,446
46,3,4,0,1
73,3,6,0,46
104,4,22,0,885
70,4,1,0,0
11,4,29,0,1757
78,5,32,0,2121
1,6,27,0,1393
0,6,5,0,8
30,7,27,0,1500
67,7,4,0,1
29,8,16,0,487
115,8,22,0,969
22,9,31,0,1928
122,9,17,0,534
4,9,26,0,1364
39,9,14,0,412
47,11,25,0,1105
41,11,10,0,180
37,11,2,0,1
124,12,9,0,141
51,13,6,0,11
49,13,5,0,6
3,13,16,0,498
121,15,12,0,261
38,15,17,0,579
57,16,14,0,349
6,17,29,0,1831
126,19,21,0,743
100,20,19,0,683
80,21,18,0,607
102,22,27,0,1458
87,22,28,0,1540
40,24,25,0,1142
62,25,9,0,137
114,26,4,0,10
105,26,29,0,1793
56,28,4,0,2
36,29,26,0,1266
123,31,4,0,9
99,32,17,0,528
113,32,22,0,967
9,33,22,0,922
101,35,2,0,0
14,36,12,0,228
119,37,8,0,23
86,37,19,0,628
53,38,14,0,299
95,39,10,0,172
64,41,26,0,1202
24,42,10,0,179
50,43,5,0,1
35,43,23,0,1001
116,44,31,0,1955
81,45,10,0,126
58,45,12,0,243
107,45,32,0,2049
54,46,25,0,1095
17,47,26,0,1144
7,48,19,0,636
108,48,14,0,345
103,49,11,0,204
93,49,14,0,330
84,51,4,0,4
92,54,29,0,1620
59,54,14,0,353
21,56,8,0,24
33,56,27,0,1370
26,59,16,0,468
68,60,30,0,1817
52,60,23,0,961
27,61,12,0,239
97,63,20,0,679
117,63,5,0,5
76,63,21,0,741
88,64,12,0,248
42,64,14,0,371
23,64,21,0,782
31,65,1,0,0
63,65,26,0,1152
112,66,5,0,8
16,70,10,0,111
96,71,10,0,130
25,72,26,0,1197
85,74,27,0,1379
44,75,11,0,156
60,75,1,0,0
74,76,21,0,749
19,80,8,0,20
20,84,1,0,0
18,85,17,0,492
94,86,29,0,1704
89,87,6,0,1
111,93,6,0,1
77,94,29,0,1609
75,94,26,0,1253
118,95,9,0,49
12,97,28,0,1521
98,98,25,0,993
13,99,22,0,812
109,100,17,0,511
127,100,22,0,767
120,103,7,0,5
65,103,24,0,964
34,105,14,0,246
32,106,21,0,677
45,107,28,0,1427
10,107,26,0,1214
2,108,11,0,134
5,108,28,0,1482
55,109,19,0,537
125,110,5,0,9
69,111,32,0,1919
90,112,5,0,12
48,113,30,0,1794
72,114,3,0,2
43,115,1,0,0
15,115,15,0,349
110,119,13,0,205
61,121,20,0,601
8,122,22,0,811
79,122,16,0,357
83,122,32,0,1940
71,124,29,0,1608
91,124,8,0,12
66,127,31,0,1841
106,127,7,0,2
82,128,28,0,1518
