id   arriveTime   executionTime   executionTimeLeft   waitTime
48   7            23              0                   873
62   9            24              0                   849
13   20           2               0                   0
57   25           22              0                   2
21   35           2               0                   0
29   49           19              0                   804
26   54           23              0                   781
3    58           4               0                   777
23   61           21              0                   756
47   64           2               0                   754
50   65           3               0                   751
17   66           2               0                   749
27   67           6               0                   743
43   72           12              0                   731
28   73           10              0                   0
12   84           9               0                   712
5    88           28              0                   684
37   96           5               0                   0
15   101          15              0                   81
11   105          24              0                   57
40   110          3               0                   0
9    115          15              0                   16
33   120          16              0                   0
60   155          23              0                   0
46   199          17              0                   566
0    199          15              0                   0
32   224          29              0                   522
31   244          32              0                   490
24   250          15              0                   475
55   256          3               0                   0
44   265          18              0                   454
35   266          11              0                   443
14   275          16              0                   0
45   291          22              0                   405
56   295          12              0                   0
19   324          8               0                   385
6    327          11              0                   374
36   335          24              0                   350
63   340          23              0                   327
42   357          22              0                   305
59   363          4               0                   0
51   370          12              0                   289
7    373          8               0                   281
34   377          19              0                   262
1    379          4               0                   258
20   381          9               0                   249
2    389          10              0                   239
53   392          21              0                   218
49   396          1               0                   0
58   397          12              0                   0
18   413          6               0                   199
22   414          3               0                   0
38   420          7               0                   189
25   421          17              0                   172
39   422          27              0                   145
30   429          9               0                   0
10   445          4               0                   0
16   452          18              0                   114
41   467          31              0                   83
54   468          21              0                   62
4    469          22              0                   0
52   491          2               0                   38
8    491          19              0                   0
61   511          19              0                   0
