id,arriveTime,executionTime,executionTimeLeft,waitTime
0,0,12,0,121
1,0,11,0,87
2,0,14,0,158
3,0,5,0,29
4,0,18,0,273
5,0,24,0,619
6,0,3,0,7
7,0,16,0,187
8,0,6,0,34
9,0,29,0,912
10,0,28,0,828
11,0,28,0,884
12,0,25,0,667
13,0,20,0,405
14,0,13,0,145
15,0,29,0,941
16,0,7,0,47
17,0,7,0,40
18,0,21,0,488
19,0,4,0,10
20,0,26,0,692
21,0,18,0,255
22,0,28,0,800
23,0,12,0,133
24,0,18,0,291
25,0,21,0,446
26,0,21,0,425
27,0,5,0,24
28,0,1,0,0
29,0,28,0,772
30,0,28,0,856
31,0,5,0,19
32,0,24,0,595
33,0,2,0,3
34,0,1,0,1
35,0,5,0,14
36,0,1,0,2
37,0,18,0,237
38,0,12,0,109
39,0,32,0,1030
40,0,10,0,77
41,0,21,0,530
42,0,24,0,643
43,0,21,0,467
44,0,2,0,5
45,0,8,0,61
46,0,29,0,970
47,0,20,0,385
48,0,27,0,745
49,0,18,0,309
50,0,15,0,172
51,0,7,0,54
52,0,27,0,718
53,0,8,0,69
54,0,23,0,572
55,0,17,0,203
56,0,17,0,220
57,0,21,0,551
58,0,19,0,327
59,0,20,0,365
60,0,21,0,509
61,0,31,0,999
62,0,19,0,346
63,0,11,0,98
