id   arriveTime   executionTime   executionTimeLeft   waitTime
0    0            4               0                   522
1    0            8               0                   514
2    0            6               0                   508
3    0            3               0                   505
4    0            15              0                   490
5    0            10              0                   480
6    0            11              0                   469
7    0            13              0                   456
8    0            13              0                   443
9    0            5               0                   438
10   0            13              0                   425
11   0            8               0                   417
12   0            12              0                   405
13   0            7               0                   398
14   0            8               0                   390
15   0            3               0                   387
16   0            12              0                   375
17   0            4               0                   371
18   0            6               0                   365
19   0            5               0                   360
20   0            14              0                   346
21   0            15              0                   331
22   0            1               0                   330
23   0            6               0                   324
24   0            6               0                   318
25   0            12              0                   306
26   0            3               0                   303
27   0            16              0                   287
28   0            13              0                   274
29   0            12              0                   262
30   0            10              0                   252
31   0            12              0                   240
32   0            4               0                   236
33   0            3               0                   233
34   0            11              0                   222
35   0            8               0                   214
36   0            5               0                   209
37   0            4               0                   205
38   0            3               0                   202
39   0            13              0                   189
40   0            10              0                   179
41   0            1               0                   178
42   0            11              0                   167
43   0            5               0                   162
44   0            15              0                   147
45   0            4               0                   143
46   0            7               0                   136
47   0            14              0                   122
48   0            9               0                   113
49   0            1               0                   112
50   0            13              0                   99
51   0            7               0                   92
52   0            15              0                   77
53   0            6               0                   71
54   0            5               0                   66
55   0            4               0                   62
56   0            8               0                   54
57   0            12              0                   42
58   0            12              0                   30
59   0            16              0                   14
60   0            1               0                   13
61   0            2               0                   11
62   0            7               0                   4
63   0            4               0                   0
