id   arriveTime   executionTime   executionTimeLeft   waitTime
0    0            12              0                   1050
1    0            11              0                   1039
2    0            14              0                   1025
3    0            5               0                   1020
4    0            18              0                   1002
5    0            24              0                   978
6    0            3               0                   975
7    0            16              0                   959
8    0            6               0                   953
9    0            29              0                   924
10   0            28              0                   896
11   0            28              0                   868
12   0            25              0                   843
13   0            20              0                   823
14   0            13              0                   810
15   0            29              0                   781
16   0            7               0                   774
17   0            7               0                   767
18   0            21              0                   746
19   0            4               0                   742
20   0            26              0                   716
21   0            18              0                   698
22   0            28              0                   670
23   0            12              0                   658
24   0            18              0                   640
25   0            21              0                   619
26   0            21              0                   598
27   0            5               0                   593
28   0            1               0                   592
29   0            28              0                   564
30   0            28              0                   536
31   0            5               0                   531
32   0            24              0                   507
33   0            2               0                   505
34   0            1               0                   504
35   0            5               0                   499
36   0            1               0                   498
37   0            18              0                   480
38   0            12              0                   468
39   0            32              0                   436
40   0            10              0                   426
41   0            21              0                   405
42   0            24              0                   381
43   0            21              0                   360
44   0            2               0                   358
45   0            8               0                   350
46   0            29              0                   321
47   0            20              0                   301
48   0            27              0                   274
49   0            18              0                   256
50   0            15              0                   241
51   0            7               0                   234
52   0            27              0                   207
53   0            8               0                   199
54   0            23              0                   176
55   0            17              0                   159
56   0            17              0                   142
57   0            21              0                   121
58   0            19              0                   102
59   0            20              0                   82
60   0            21              0                   61
61   0            31              0                   30
62   0            19              0                   11
63   0            11              0                   0
