id,arriveTime,executionTime,executionTimeLeft,waitTime
48,7,23,0,2
62,9,24,0,699
13,20,2,0,0
57,25,22,0,9
21,35,2,0,0
29,49,19,0,93
26,54,23,0,607
3,58,4,0,0
23,61,21,0,116
47,64,2,0,0
50,65,3,0,3
17,66,2,0,0
27,67,6,0,4
43,72,12,0,29
28,73,10,0,4
12,84,9,0,3
5,88,28,0,695
37,96,5,0,0
15,101,15,0,15
11,105,24,0,579
40,110,3,0,3
9,115,15,0,16
33,120,16,0,41
60,155,23,0,75
46,199,17,0,15
0,199,15,0,0
32,224,29,0,587
31,244,32,0,627
24,250,15,0,6
55,256,3,0,0
44,265,18,0,45
35,266,11,0,5
14,275,16,0,7
45,291,22,0,60
56,295,12,0,3
19,324,8,0,4
6,327,11,0,9
36,335,24,0,397
63,340,23,0,298
42,357,22,0,259
59,363,4,0,0
51,370,12,0,35
7,373,8,0,0
34,377,19,0,118
1,379,4,0,2
20,381,9,0,4
2,389,10,0,6
53,392,21,0,181
49,396,1,0,0
58,397,12,0,49
18,413,6,0,7
22,414,3,0,3
38,420,7,0,6
25,421,17,0,37
39,422,27,0,334
30,429,9,0,4
10,445,4,0,0
16,452,18,0,23
41,467,31,0,373
54,468,21,0,84
4,469,22,0,125
52,491,2,0,2
8,491,19,0,23
61,511,19,0,22
