id    arriveTime   executionTime   executionTimeLeft   waitTime
0     0            1               0                   127
1     0            1               0                   126
2     0            1               0                   125
3     0            1               0                   124
4     0            1               0                   123
5     0            1               0                   122
6     0            1               0                   121
7     0            1               0                   120
8     0            1               0                   119
9     0            1               0                   118
10    0            1               0                   117
11    0            1               0                   116
12    0            1               0                   115
13    0            1               0                   114
14    0            1               0                   113
15    0            1               0                   112
16    0            1               0                   111
17    0            1               0                   110
18    0            1               0                   109
19    0            1               0                   108
20    0            1               0                   107
21    0            1               0                   106
22    0            1               0                   105
23    0            1               0                   104
24    0            1               0                   103
25    0            1               0                   102
26    0            1               0                   101
27    0            1               0                   100
28    0            1               0                   99
29    0            1               0                   98
30    0            1               0                   97
31    0            1               0                   96
32    0            1               0                   95
33    0            1               0                   94
34    0            1               0                   93
35    0            1               0                   92
36    0            1               0                   91
37    0            1               0                   90
38    0            1               0                   89
39    0            1               0                   88
40    0            1               0                   87
41    0            1               0                   86
42    0            1               0                   85
43    0            1               0                   84
44    0            1               0                   83
45    0            1               0                   82
46    0            1               0                   81
47    0            1               0                   80
48    0            1               0                   79
49    0            1               0                   78
50    0            1               0                   77
51    0            1               0                   76
52    0            1               0                   75
53    0            1               0                   74
54    0            1               0                   73
55    0            1               0                   72
56    0            1               0                   71
57    0            1               0                   70
58    0            1               0                   69
59    0            1               0                   68
60    0            1               0                   67
61    0            1               0                   66
62    0            1               0                   65
63    0            1               0                   64
64    0            1               0                   63
65    0            1               0                   62
66    0            1               0                   61
67    0            1               0                   60
68    0            1               0                   59
69    0            1               0                   58
70    0            1               0                   57
71    0            1               0                   56
72    0            1               0                   55
73    0            1               0                   54
74    0            1               0                   53
75    0            1               0                   52
76    0            1               0                   51
77    0            1               0                   50
78    0            1               0                   49
79    0            1               0                   48
80    0            1               0                   47
81    0            1               0                   46
82    0            1               0                   45
83    0            1               0                   44
84    0            1               0                   43
85    0            1               0                   42
86    0            1               0                   41
87    0            1               0                   40
88    0            1               0                   39
89    0            1               0                   38
90    0            1               0                   37
91    0            1               0                   36
92    0            1               0                   35
93    0            1               0                   34
94    0            1               0                   33
95    0            1               0                   32
96    0            1               0                   31
97    0            1               0                   30
98    0            1               0                   29
99    0            1               0                   28
100   0            1               0                   27
101   0            1               0                   26
102   0            1               0                   25
103   0            1               0                   24
104   0            1               0                   23
105   0            1               0                   22
106   0            1               0                   21
107   0            1               0                   20
108   0            1               0                   19
109   0            1               0                   18
110   0            1               0                   17
111   0            1               0                   16
112   0            1               0                   15
113   0            1               0                   14
114   0            1               0                   13
115   0            1               0                   12
116   0            1               0                   11
117   0            1               0                   10
118   0            1               0                   9
119   0            1               0                   8
120   0            1               0                   7
121   0            1               0                   6
122   0            1               0                   5
123   0            1               0                   4
124   0            1               0                   3
125   0            1               0                   2
126   0            1               0                   1
127   0            1               0                   0
