id,arriveTime,executionTime,executionTimeLeft,waitTime
0,0,18,18,0
1,0,16,16,0
2,0,3,3,0
3,0,13,13,0
4,0,6,6,0
5,0,8,8,0
6,0,20,20,0
7,0,28,28,0
8,0,13,13,0
9,0,11,11,0
10,0,16,16,0
11,0,4,4,0
12,0,24,24,0
13,0,22,22,0
14,0,12,12,0
15,0,5,5,0
16,0,2,2,0
17,0,18,18,0
18,0,29,29,0
19,0,21,21,0
20,0,14,14,0
21,0,2,2,0
22,0,10,10,0
23,0,28,28,0
24,0,6,6,0
25,0,3,3,0
26,0,21,21,0
27,0,11,11,0
28,0,8,8,0
29,0,17,17,0
30,0,14,14,0
31,0,2,2,0
32,0,3,3,0
33,0,10,10,0
34,0,9,9,0
35,0,20,20,0
36,0,20,20,0
37,0,2,2,0
38,0,2,2,0
39,0,27,27,0
40,0,19,19,0
41,0,26,26,0
42,0,7,7,0
43,0,8,8,0
44,0,10,10,0
45,0,25,25,0
46,0,21,21,0
47,0,4,4,0
48,0,3,3,0
49,0,22,22,0
50,0,22,22,0
51,0,28,28,0
52,0,30,30,0
53,0,1,1,0
54,0,13,13,0
55,0,4,4,0
56,0,27,27,0
57,0,25,25,0
58,0,26,26,0
59,0,4,4,0
60,0,10,10,0
61,0,1,1,0
62,0,4,4,0
63,0,1,1,0
64,0,20,20,0
65,0,1,1,0
66,0,26,26,0
67,0,15,15,0
68,0,27,27,0
69,0,30,30,0
70,0,1,1,0
71,0,13,13,0
72,0,15,15,0
73,0,6,6,0
74,0,1,1,0
75,0,8,8,0
76,0,19,19,0
77,0,31,31,0
78,0,1,1,0
79,0,15,15,0
80,0,18,18,0
81,0,14,14,0
82,0,23,23,0
83,0,30,30,0
84,0,25,25,0
85,0,26,26,0
86,0,3,3,0
87,0,3,3,0
88,0,30,30,0
89,0,20,20,0
90,0,13,13,0
91,0,20,20,0
92,0,28,28,0
93,0,25,25,0
94,0,22,22,0
95,0,1,1,0
96,0,8,8,0
97,0,2,2,0
98,0,23,23,0
99,0,19,19,0
100,0,6,6,0
101,0,17,17,0
102,0,18,18,0
103,0,26,26,0
104,0,18,18,0
105,0,9,9,0
106,0,8,8,0
107,0,29,29,0
108,0,15,15,0
109,0,2,2,0
110,0,18,18,0
111,0,9,9,0
112,0,7,7,0
113,0,9,9,0
114,0,7,7,0
115,0,20,20,0
116,0,19,19,0
117,0,6,6,0
118,0,13,13,0
119,0,29,29,0
120,0,21,21,0
121,0,23,23,0
122,0,10,10,0
123,0,27,27,0
124,0,2,2,0
125,0,15,15,0
126,0,32,32,0
127,0,1,1,0
128,0,21,21,0
129,0,15,15,0
130,0,18,18,0
131,0,29,29,0
132,0,5,5,0
133,0,10,10,0
134,0,18,18,0
135,0,3,3,0
136,0,8,8,0
137,0,28,28,0
138,0,32,32,0
139,0,5,5,0
140,0,11,11,0
141,0,10,10,0
142,0,11,11,0
143,0,23,23,0
144,0,20,20,0
145,0,14,14,0
146,0,28,28,0
147,0,28,28,0
148,0,13,13,0
149,0,18,18,0
150,0,11,11,0
151,0,11,11,0
152,0,11,11,0
153,0,18,18,0
154,0,16,16,0
155,0,3,3,0
156,0,14,14,0
157,0,18,18,0
158,0,31,31,0
159,0,14,14,0
160,0,18,18,0
161,0,5,5,0
162,0,10,10,0
163,0,26,26,0
164,0,3,3,0
165,0,19,19,0
166,0,26,26,0
167,0,11,11,0
168,0,30,30,0
169,0,22,22,0
170,0,12,12,0
171,0,5,5,0
172,0,6,6,0
173,0,2,2,0
174,0,30,30,0
175,0,28,28,0
176,0,21,21,0
177,0,20,20,0
178,0,25,25,0
179,0,15,15,0
180,0,30,30,0
181,0,30,30,0
182,0,1,1,0
183,0,25,25,0
184,0,12,12,0
185,0,29,29,0
186,0,3,3,0
187,0,16,16,0
188,0,25,25,0
189,0,17,17,0
190,0,28,28,0
191,0,9,9,0
192,0,20,20,0
193,0,22,22,0
194,0,7,7,0
195,0,32,32,0
196,0,9,9,0
197,0,14,14,0
198,0,13,13,0
199,0,10,10,0
200,0,27,27,0
201,0,4,4,0
202,0,20,20,0
203,0,30,30,0
204,0,11,11,0
205,0,7,7,0
206,0,12,12,0
207,0,25,25,0
208,0,32,32,0
209,0,18,18,0
210,0,32,32,0
211,0,14,14,0
212,0,26,26,0
213,0,7,7,0
214,0,31,31,0
215,0,30,30,0
216,0,15,15,0
217,0,30,30,0
218,0,25,25,0
219,0,22,22,0
220,0,6,6,0
221,0,19,19,0
222,0,20,20,0
223,0,5,5,0
224,0,3,3,0
225,0,24,24,0
226,0,28,28,0
227,0,17,17,0
228,0,19,19,0
229,0,17,17,0
230,0,21,21,0
231,0,26,26,0
232,0,32,32,0
233,0,20,20,0
234,0,5,5,0
235,0,27,27,0
236,0,2,2,0
237,0,25,25,0
238,0,29,29,0
239,0,4,4,0
240,0,29,29,0
241,0,7,7,0
242,0,10,10,0
243,0,24,24,0
244,0,26,26,0
245,0,11,11,0
246,0,14,14,0
247,0,17,17,0
248,0,30,30,0
249,0,17,17,0
250,0,4,4,0
251,0,4,4,0
252,0,6,6,0
253,0,26,26,0
254,0,14,14,0
255,0,14,14,0
