id,arriveTime,executionTime,executionTimeLeft,waitTime
236,0,14,0,3989
134,1,24,0,3965
223,1,30,0,3935
69,1,28,0,3907
248,2,31,0,3876
15,2,9,0,3867
106,2,13,0,3854
165,3,30,0,3824
219,4,23,0,3801
109,4,9,0,3792
194,4,31,0,3761
92,5,12,0,3749
166,6,3,0,3746
199,7,16,0,3730
13,7,5,0,3725
53,7,10,0,3715
14,9,16,0,3699
201,9,13,0,3686
149,9,7,0,3679
3,9,22,0,3657
39,10,10,0,3647
54,10,15,0,3632
163,10,26,0,3606
91,11,24,0,3582
220,11,1,0,0
227,13,27,0,3554
184,14,8,0,3546
119,14,23,0,3523
177,14,20,0,3503
212,15,30,0,3473
179,15,9,0,3464
181,15,9,0,3455
197,16,20,0,3435
252,16,19,0,3416
162,17,11,0,3405
74,18,17,0,3388
214,18,24,0,3364
42,19,30,0,3334
52,20,11,0,3323
32,21,17,0,3306
169,21,4,0,3302
161,22,19,0,3283
233,23,4,0,3279
95,24,8,0,3271
235,25,6,0,3265
122,26,29,0,3236
11,26,23,0,3213
229,26,1,0,3212
135,26,9,0,3203
157,26,6,0,3197
86,27,11,0,3186
160,28,5,0,3181
101,29,17,0,3164
180,30,29,0,3135
230,31,17,0,3118
118,31,4,0,3114
25,31,6,0,3108
255,31,13,0,3095
23,31,26,0,3069
182,31,28,0,3041
97,31,13,0,3028
237,31,30,0,2998
190,33,21,0,2977
22,34,20,0,2957
196,34,14,0,2943
112,35,21,0,2922
243,35,25,0,2897
167,35,8,0,2889
216,35,4,0,2885
145,35,15,0,2870
33,36,1,0,2869
253,36,4,0,2865
200,36,9,0,2856
81,38,14,0,2842
40,38,3,0,2839
128,38,23,0,2816
222,39,24,0,2792
164,39,32,0,2760
176,40,18,0,2742
171,40,4,0,2738
117,40,27,0,2711
115,42,22,0,2689
209,42,13,0,2676
127,43,7,0,2669
99,44,11,0,2658
48,44,24,0,2634
210,44,6,0,2628
218,45,15,0,2613
156,45,1,0,0
221,46,5,0,2607
78,47,6,0,2601
241,47,9,0,2592
138,49,24,0,2568
68,49,4,0,2564
84,50,22,0,2542
215,50,24,0,2518
224,50,7,0,2511
151,52,4,0,2507
205,52,7,0,2500
12,52,31,0,2469
24,52,6,0,2463
242,52,29,0,2434
27,53,28,0,2406
50,54,20,0,2386
31,54,11,0,2375
93,54,12,0,2363
137,54,32,0,2331
217,54,6,0,2325
240,55,32,0,2293
80,55,19,0,2274
178,56,8,0,2266
142,56,23,0,2243
174,56,21,0,2222
2,57,14,0,2208
203,57,3,0,2205
213,58,28,0,2177
9,58,6,0,2171
148,58,6,0,2165
158,58,29,0,2136
189,58,23,0,2113
18,59,1,0,0
204,60,27,0,2085
187,61,9,0,2076
206,61,27,0,2049
55,62,30,0,2019
102,63,32,0,1987
85,64,5,0,1982
65,64,12,0,1970
228,65,32,0,1938
111,65,2,0,1936
246,66,29,0,1907
130,67,12,0,1895
191,68,15,0,1880
47,69,26,0,1854
250,70,6,0,1848
249,71,20,0,1828
83,71,31,0,1797
150,72,5,0,1792
49,72,29,0,1763
94,73,10,0,1753
254,73,7,0,1746
152,73,27,0,1719
16,74,30,0,1689
104,74,28,0,1661
71,75,8,0,1653
114,75,32,0,1621
64,76,7,0,1614
107,76,22,0,1592
153,76,14,0,1578
132,77,18,0,1560
116,77,25,0,1535
143,78,23,0,1512
131,78,9,0,1503
211,79,25,0,1478
21,79,5,0,1473
123,79,7,0,1466
103,79,16,0,1450
183,80,14,0,1436
58,80,17,0,1419
75,81,25,0,1394
34,81,26,0,1368
51,81,23,0,1345
67,81,30,0,1315
46,81,21,0,1294
141,82,19,0,1275
0,82,27,0,1248
87,82,24,0,1224
1,82,8,0,1216
125,83,4,0,1212
90,83,8,0,1204
98,83,6,0,1198
129,83,23,0,1175
172,83,4,0,1171
113,84,29,0,1142
208,84,16,0,1126
66,85,7,0,1119
126,86,16,0,1103
147,89,27,0,1076
61,90,25,0,1051
175,91,4,0,1047
207,91,18,0,1029
192,91,1,0,0
5,92,2,0,1026
37,93,25,0,1001
124,94,11,0,990
202,95,22,0,968
232,95,7,0,961
120,96,5,0,956
45,96,29,0,927
193,96,6,0,921
159,97,6,0,915
234,98,4,0,911
7,98,7,0,904
56,98,9,0,895
108,98,10,0,885
82,98,18,0,867
79,98,31,0,836
239,99,4,0,832
244,100,21,0,811
226,100,3,0,808
38,101,17,0,791
29,101,4,0,787
72,102,29,0,758
41,102,18,0,740
17,102,3,0,737
144,102,17,0,720
57,103,9,0,711
35,104,25,0,686
231,104,31,0,655
247,104,16,0,639
133,105,15,0,624
28,107,2,0,622
173,107,23,0,599
10,109,1,0,0
26,110,27,0,571
96,110,24,0,547
245,110,18,0,529
110,110,32,0,497
44,111,21,0,476
63,111,2,0,474
60,111,30,0,444
185,112,6,0,438
19,112,8,0,430
136,113,8,0,422
89,113,21,0,401
70,113,8,0,393
251,114,14,0,379
36,114,26,0,353
105,115,1,0,352
170,115,5,0,347
154,116,18,0,329
59,116,14,0,315
195,116,1,0,0
77,117,22,0,292
186,117,26,0,266
8,117,16,0,250
146,118,19,0,231
4,119,32,0,199
121,119,26,0,173
168,119,5,0,168
225,120,18,0,150
139,121,5,0,145
238,122,9,0,136
155,122,6,0,130
88,122,8,0,122
100,123,7,0,115
73,123,2,0,113
43,123,31,0,82
6,123,1,0,81
30,123,8,0,73
188,126,9,0,64
76,126,11,0,53
198,126,14,0,39
20,127,12,0,27
140,127,2,0,25
62,128,25,0,0
