id,arriveTime,executionTime,executionTimeLeft,waitTime
194,3,28,0,3103
174,4,26,0,2468
229,5,15,0,792
92,6,32,0,4009
183,6,7,0,3
204,8,27,0,2856
231,9,3,0,0
75,11,13,0,46
69,11,11,0,35
45,11,7,0,5
49,13,23,0,2127
93,14,21,0,1780
160,15,27,0,3011
101,16,21,0,1820
18,18,28,0,3143
6,20,5,0,3
171,26,32,0,4117
10,27,10,0,1
33,28,24,0,2347
19,28,20,0,1543
22,31,8,0,7
78,31,19,0,1462
91,40,29,0,3375
50,47,17,0,1001
211,49,23,0,2160
128,53,27,0,2892
131,53,24,0,2202
68,55,13,0,15
51,56,27,0,3024
39,59,21,0,1819
235,61,20,0,1550
80,61,30,0,3800
151,63,28,0,3266
251,71,12,0,43
24,72,12,0,64
112,74,28,0,3199
237,78,30,0,3693
193,79,14,0,677
169,80,17,0,1087
72,81,13,0,86
29,84,10,0,0
167,86,14,0,698
14,87,30,0,3564
67,88,30,0,3443
180,89,26,0,2616
103,90,30,0,3531
228,92,6,0,6
118,93,21,0,1659
158,93,4,0,1
84,96,18,0,1212
161,100,14,0,670
208,101,15,0,711
7,102,25,0,2346
209,103,7,0,1
85,105,27,0,3029
212,111,27,0,2780
166,112,31,0,3872
206,114,17,0,968
156,115,4,0,0
102,119,18,0,1261
34,122,14,0,578
255,125,24,0,2274
21,126,23,0,1968
134,129,17,0,970
89,131,5,0,0
79,132,5,0,4
117,134,25,0,2364
170,135,21,0,1722
164,136,30,0,3695
213,140,23,0,2023
59,142,6,0,13
253,144,28,0,3157
46,144,6,0,17
225,145,3,0,3
77,145,17,0,988
120,148,18,0,1124
37,149,28,0,3068
70,150,1,0,1
43,150,2,0,2
11,154,14,0,588
32,154,1,0,0
123,158,19,0,1259
35,160,23,0,1957
165,161,30,0,3640
239,161,18,0,1165
5,166,20,0,1425
60,166,16,0,736
163,171,17,0,860
181,172,12,0,414
94,174,16,0,744
73,175,10,0,18
234,176,32,0,3999
132,181,4,0,0
207,182,4,0,3
31,185,4,0,4
126,187,31,0,3735
242,190,11,0,374
184,193,14,0,493
200,194,17,0,820
55,195,13,0,452
2,195,22,0,1855
215,198,10,0,11
135,199,11,0,245
74,199,1,0,0
54,203,26,0,2450
238,205,3,0,0
97,205,29,0,3152
12,210,3,0,0
110,211,10,0,15
179,212,26,0,2519
233,213,21,0,1686
56,214,7,0,5
113,217,13,0,443
143,220,15,0,607
106,223,16,0,743
198,228,20,0,1323
145,231,26,0,2370
81,232,7,0,8
186,234,18,0,1128
222,236,4,0,0
187,237,30,0,3504
88,238,10,0,15
172,238,26,0,2519
26,239,20,0,1412
0,242,11,0,96
205,242,14,0,486
53,245,10,0,29
96,247,2,0,0
52,250,11,0,110
139,250,16,0,732
155,251,3,0,1
153,252,1,0,0
219,257,18,0,1087
201,259,4,0,4
87,262,30,0,3329
95,264,11,0,289
122,264,27,0,2519
245,268,29,0,3176
124,268,17,0,848
114,271,4,0,0
199,272,16,0,726
63,275,32,0,4060
42,276,9,0,8
203,277,3,0,0
119,279,17,0,786
99,284,9,0,12
244,286,20,0,1425
247,287,11,0,26
149,294,3,0,0
65,295,29,0,3178
218,296,32,0,3975
137,306,2,0,0
107,308,22,0,1698
217,310,32,0,3737
130,310,6,0,0
210,311,8,0,19
195,311,15,0,546
177,311,27,0,2742
142,317,20,0,1314
115,317,12,0,305
40,318,6,0,6
104,327,18,0,909
116,328,26,0,2299
197,329,17,0,821
1,330,28,0,2915
16,333,17,0,851
41,336,19,0,1176
146,336,18,0,918
4,336,32,0,3967
61,338,15,0,534
127,340,23,0,1892
57,341,31,0,3550
121,344,15,0,543
226,347,20,0,1344
249,348,10,0,1
138,348,28,0,2841
223,354,17,0,847
175,354,11,0,221
66,355,23,0,1831
221,358,27,0,2452
98,359,1,0,0
9,359,21,0,1414
100,363,30,0,3198
227,368,24,0,1959
152,369,4,0,2
168,370,32,0,3997
136,371,7,0,7
140,372,3,0,3
243,373,31,0,3580
23,377,26,0,2302
133,377,7,0,11
109,380,21,0,1435
20,381,30,0,3330
13,383,3,0,2
30,383,21,0,1348
36,385,18,0,833
224,385,20,0,1146
190,386,32,0,3725
64,388,9,0,20
154,391,25,0,2032
148,391,22,0,1637
48,392,12,0,218
241,396,6,0,0
25,397,7,0,5
38,399,27,0,2438
178,400,32,0,3679
191,405,21,0,1536
236,405,8,0,15
44,408,27,0,2564
248,408,26,0,2115
214,409,13,0,225
71,412,26,0,2137
28,415,11,0,105
202,416,19,0,1039
3,418,16,0,516
15,418,10,0,15
176,421,21,0,1499
108,421,3,0,0
141,424,12,0,174
62,432,5,0,0
220,439,16,0,511
90,441,26,0,2134
150,442,27,0,2476
230,442,27,0,2557
76,446,24,0,1833
188,446,1,0,0
86,447,32,0,3792
240,447,29,0,2939
82,448,30,0,3233
196,448,24,0,1903
246,449,22,0,1535
83,449,24,0,1854
254,451,9,0,17
58,451,7,0,4
216,458,22,0,1614
105,461,6,0,1
185,462,14,0,252
250,463,19,0,973
182,464,22,0,1498
144,465,18,0,825
17,467,11,0,75
173,468,19,0,1006
147,473,19,0,925
159,473,32,0,3734
189,474,15,0,368
157,475,5,0,2
252,478,9,0,4
125,479,13,0,194
192,482,11,0,49
111,487,10,0,7
232,491,29,0,3011
27,495,1,0,0
8,496,8,0,8
129,496,2,0,0
162,503,8,0,9
47,508,20,0,1163
